Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Clarke, Dylan",7.0,3.0,5,12,,,,,,3.0,1.0,,1.0,,,5,7,,,1.0,,,77.0
6,"Daniher, Joe",6.0,6.0,1,7,,3.0,,1.0,,2.0,,1.0,,1.0,,2,5,2.0,3.0,2.0,,,81.0
38,"Draper, Sam",4.0,,1,5,,,17.0,4.0,,3.0,,2.0,1.0,2.0,,2,3,,,5.0,,,84.0
8,"Gleeson, Martin",3.0,1.0,7,10,,,,1.0,,,,1.0,,1.0,,4,6,,,2.0,,,79.0
35,"Guelfi, Matt",6.0,5.0,6,12,,,,,1.0,1.0,,,,,,2,10,,,3.0,,1.0,69.0
21,"Heppell, Dyson",3.0,2.0,12,15,1.0,,,,,,3.0,,,,,5,10,,,1.0,,,76.0
26,"Hooker, Cale",2.0,2.0,2,4,,2.0,,,,,,1.0,,1.0,,2,2,1.0,1.0,3.0,,,90.0
18,"Hurley, Michael",10.0,7.0,6,16,,,,,4.0,,,1.0,,,,3,12,,,5.0,,,94.0
4,"Langford, Kyle",14.0,8.0,15,29,,1.0,,4.0,,1.0,5.0,2.0,,,,9,20,1.0,,,1.0,,88.0
43,"McDonald-Tipungwuti, Anthony",7.0,5.0,3,10,4.0,,,,1.0,,,2.0,,2.0,2.0,4,6,,3.0,,,,92.0
1,"McGrath, Andrew",4.0,,6,10,,,,1.0,1.0,1.0,3.0,2.0,,1.0,,3,6,,,,,,36.0
7,"Merrett, Zach",19.0,5.0,14,33,,,,3.0,,10.0,3.0,4.0,,2.0,,4,27,,,1.0,,1.0,86.0
22,"Mosquito, Irving",3.0,3.0,7,10,,1.0,,4.0,,,1.0,,,,,5,6,1.0,1.0,1.0,,1.0,82.0
3,"Parish, Darcy",11.0,4.0,12,23,,,,6.0,,6.0,6.0,2.0,,,,10,13,,,,,1.0,77.0
14,"Ridley, Jordan",18.0,13.0,7,25,,,,,3.0,2.0,,1.0,1.0,,,3,19,,,1.0,,1.0,94.0
42,"Saad, Adam",14.0,3.0,7,21,,,,1.0,6.0,2.0,,1.0,1.0,1.0,,6,13,,,3.0,2.0,,84.0
9,"Shiel, Dylan",16.0,4.0,17,33,,,,4.0,2.0,4.0,6.0,3.0,3.0,,,10,21,,,1.0,,,88.0
5,"Smith, Devon",12.0,3.0,8,20,,,,2.0,4.0,2.0,,3.0,1.0,1.0,,8,10,,,4.0,,,88.0
40,"Snelling, Will",7.0,3.0,7,14,,2.0,,5.0,,4.0,2.0,,2.0,,,7,8,,,1.0,,,90.0
17,"Stewart, James",5.0,2.0,1,6,1.0,,3.0,1.0,,,,3.0,,1.0,,1,3,,,1.0,,,77.0
25,"Stringer, Jake",,,4,4,,,,,,,,2.0,,1.0,,3,2,,,2.0,,,77.0
30,"Zerk-Thatcher, Brandon",3.0,1.0,4,7,,,,1.0,,,,1.0,1.0,1.0,,3,4,,,5.0,,,91.0
Totals,Totals,174.0,80.0,152,326,6.0,9.0,20.0,38.0,22.0,41.0,30.0,32.0,11.0,15.0,2.0,101,213,5.0,8.0,42.0,3.0,5.0,
Opposition,Opposition,191.0,107.0,91,282,9.0,6.0,33.0,26.0,34.0,32.0,25.0,38.0,15.0,11.0,4.0,104,180,17.0,9.0,46.0,1.0,8.0,
