West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Breman, Todd",14,2,2,16,1,,,,,,,,,2.0,,,,,,,,,
14,"Brennan, Michael",7,1,1,8,,,,2.0,,,,,3.0,1.0,,,,,,,,,
39,"Heady, Brett",7,1,6,13,,1.0,,,,,,,2.0,1.0,,,,,,,,,
27,"Jackson, Stevan",11,6,6,17,1,1.0,3.0,2.0,,,,,4.0,2.0,,,,,,,,,
33,"Kemp, Dean",13,4,4,17,,1.0,,1.0,,,,,,2.0,,,,,,,,,
15,"Laidley, Dani",9,1,7,16,,,,,,,,,2.0,2.0,2.0,,,,,,,,
5,"Lamb, Dwayne",18,3,3,21,,1.0,,2.0,,,,,3.0,3.0,1.0,,,,,,,,
19,"Langdon, Karl",10,4,7,17,4,1.0,,3.0,,,,,,2.0,,,,,,,,,
28,"Lewis, Chris",10,1,3,13,1,,,1.0,,,,,,1.0,,,,,,,,,
45,"Lockyer, Andrew",4,,4,8,,,,,,,,,2.0,2.0,,,,,,,,,
3,"Mainwaring, Chris",6,2,8,14,2,1.0,,,,,,,1.0,2.0,,,,,,,,,
8,"Malaxos, Stephen",11,6,14,25,,,,1.0,,,,,,,3.0,,,,,,,,
17,"McKenna, Guy",8,5,7,15,,,,1.0,,,,,1.0,1.0,,,,,,,,,
23,"Rance, Murray",3,3,6,9,,,,,,,,,,1.0,,,,,,,,,
12,"Scott, Phil",13,8,6,19,,,9.0,,,,,,5.0,,,,,,,,,,
4,"Sumich, Peter",14,7,2,16,6,5.0,,1.0,,,,,4.0,3.0,,,,,,,,,
7,"Turley, Craig",9,4,7,16,,1.0,,4.0,,,,,,3.0,,,,,,,,,
35,"Ugle, Troy",5,1,4,9,,,,,,,,,1.0,2.0,,,,,,,,,
9,"Wilson, Peter",13,1,7,20,,,,1.0,,,,,4.0,4.0,,,,,,,,,
24,"Worsfold, John",4,1,4,8,,,,3.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,61,108,297,15,13.0,12.0,22.0,,,,,33.0,35.0,6.0,,,,,,,,
Opposition,Opposition,176,51,88,264,9,14.0,10.0,21.0,,,,,35.0,33.0,,,,,,,,,
