Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
15,"Bryce, Paul",24y 7d,73 (32-2-39 45.21%),29 (0.40),25 (10-1-14 42.00%),3 (0.12)
44,"Charles, Sean",17y 62d,7 (2-0-5 28.57%),11 (1.57),←,
23,"Dyson, Kevin",25y 76d,27 (14-0-13 51.85%),10 (0.37),←,
20,"Febey, Matthew",22y 335d,4 (2-0-2 50.00%),2 (0.50),←,
32,"Goodwin, Andy",29y 20d,66 (21-1-44 32.58%),9 (0.14),10 (3-1-6 35.00%),
13,"Jakovich, Allen",24y 120d,19 (10-0-9 52.63%),93 (4.89),←,
31,"Keogh, Rod",21y 116d,17 (9-0-8 52.94%),7 (0.41),←,
16,"Lovell, Andy",21y 357d,53 (25-1-27 48.11%),62 (1.17),←,
17,"Lovett, Brett",26y 60d,136 (80-1-55 59.19%),18 (0.13),←,
6,"Lovett, Glenn",22y 362d,41 (18-0-23 43.90%),16 (0.39),←,
3,"Lyon, Garry",24y 310d,124 (75-1-48 60.89%),157 (1.27),←,
29,"Obst, Andrew",27y 335d,47 (27-0-20 57.45%),22 (0.47),←,
46,"Robins, Haydn",19y 345d,9 (3-0-6 33.33%),,←,
41,"Rohde, Peter",27y 243d,115 (71-1-43 62.17%),12 (0.10),69 (37-1-31 54.35%),6 (0.09)
5,"Schwarz, David",19y 361d,22 (6-1-15 29.55%),20 (0.91),←,
11,"Stynes, Jim",26y 87d,127 (75-1-51 59.45%),91 (0.72),←,
4,"Sullivan, Chris",19y 346d,10 (2-1-7 25.00%),12 (1.20),←,
12,"Viney, Todd",26y 111d,92 (48-1-43 52.72%),45 (0.49),←,
27,"Wight, Sean",28y 126d,94 (52-0-42 55.32%),57 (0.61),←,
8,"Yeats, Graeme",27y 302d,144 (80-1-63 55.90%),43 (0.30),←,
Totals,Totals,24y 76d,1227 (652-12-563 53.14%),716 (0.58),,
C,"Northey, John",49y 20d,183 (93-1-89 51.09%),,161 (87-1-73 54.35%),
