Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
18,"Betts, Eddie",28y 171d,213 (91-3-119 43.43%),367 (1.72),29 (16-0-13 55.17%),77 (2.66)
16,"Brown, Luke",22y 236d,53 (28-0-25 52.83%),3 (0.06),←,
23,"Cameron, Charlie",20y 315d,13 (8-0-5 61.54%),16 (1.23),←,
25,"Cheney, Kyle",25y 264d,46 (28-0-18 60.87%),2 (0.04),5 (4-0-1 80.00%),
44,"Crouch, Matt",20y 25d,10 (8-0-2 80.00%),3 (0.30),←,
32,"Dangerfield, Patrick",25y 41d,138 (72-0-66 52.17%),151 (1.09),←,
8,"Grigg, Mitch",22y 134d,17 (10-0-7 58.82%),15 (0.88),←,
45,"Henderson, Ricky",26y 247d,70 (34-0-36 48.57%),40 (0.57),←,
24,"Jacobs, Sam",27y 36d,111 (57-0-54 51.35%),25 (0.23),94 (50-0-44 53.19%),22 (0.23)
10,"Jaensch, Matthew",25y 240d,74 (36-0-38 48.65%),25 (0.34),←,
47,"Kelly, Jake",20y 115d,5 (3-0-2 60.00%),,←,
29,"Laird, Rory",21y 138d,41 (22-0-19 53.66%),4 (0.10),←,
6,"Lever, Jake",19y 72d,2 (2-0-0 100.00%),,←,
27,"Lynch, Tom",24y 243d,44 (27-0-17 61.36%),62 (1.41),38 (23-0-15 60.53%),58 (1.53)
31,"Lyons, Jarryd",22y 298d,26 (14-0-12 53.85%),13 (0.50),←,
14,"Mackay, David",26y 295d,131 (76-0-55 58.02%),42 (0.32),←,
33,"Smith, Brodie",23y 122d,83 (46-0-37 55.42%),24 (0.29),←,
12,"Talia, Daniel",23y 226d,83 (47-0-36 56.63%),4 (0.05),←,
5,"Thompson, Scott",32y 63d,269 (147-0-122 54.65%),154 (0.57),230 (129-0-101 56.09%),137 (0.60)
7,"van Berlo, Nathan",28y 344d,189 (108-0-81 57.14%),65 (0.34),←,
13,"Walker, Taylor",25y 21d,91 (48-0-43 52.75%),218 (2.40),←,
11,"Wright, Matthew",25y 153d,85 (45-0-40 52.94%),58 (0.68),←,
Totals,Totals,24y 173d,1794 (957-3-834 53.34%),1291 (0.72),,
C,"Walsh, Phil",55y 62d,8 (6-0-2 75.00%),,7 (5-0-2 71.43%),
