St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
16,"Butler, Dan",25y 65d,84 (51-0-33 60.71%),98 (1.17),39 (20-0-19 51.28%),45 (1.15)
31,"Byrnes, Ryan",20y 96d,15 (8-0-7 53.33%),6 (0.40),←,
23,"Bytel, Jack",21y 146d,15 (6-0-9 40.00%),,←,
1,"Coffield, Nick",21y 288d,50 (21-1-28 43.00%),2 (0.04),←,
37,"Connolly, Leo",20y,7 (4-0-3 57.14%),1 (0.14),←,
5,"Crouch, Brad",27y 205d,113 (56-0-57 49.56%),39 (0.35),18 (8-0-10 44.44%),5 (0.28)
7,"Dunstan, Luke",26y 190d,115 (43-2-70 38.26%),46 (0.40),←,
22,"Higgins, Jack",22y 141d,60 (38-1-21 64.17%),53 (0.88),17 (8-0-9 47.06%),24 (1.41)
34,"Highmore, Tom",23y 164d,13 (6-0-7 46.15%),,←,
8,"Hill, Bradley",28y 29d,188 (114-0-74 60.64%),84 (0.45),39 (20-0-19 51.28%),5 (0.13)
3,"Jones, Zak",26y 145d,117 (63-0-54 53.85%),31 (0.26),27 (14-0-13 51.85%),8 (0.30)
39,"Joyce, Darragh",24y 106d,9 (5-0-4 55.56%),,←,
25,"Kent, Dean",27y 164d,96 (36-0-60 37.50%),88 (0.92),33 (16-0-17 48.48%),25 (0.76)
12,"King, Max",21y 31d,37 (18-0-19 48.65%),58 (1.57),←,
19,"Marshall, Rowan",25y 256d,63 (27-0-36 42.86%),34 (0.54),←,
36,"McKenzie, Daniel",25y 82d,59 (24-0-35 40.68%),8 (0.14),←,
28,"Membrey, Tim",27y 73d,129 (58-2-69 45.74%),217 (1.68),128 (57-2-69 45.31%),217 (1.70)
6,"Ross, Sebastian",28y 92d,158 (60-2-96 38.61%),29 (0.18),←,
43,"Sharman, Cooper",21y 13d,3 (1-0-2 33.33%),4 (1.33),←,
35,"Sinclair, Jack",26y 176d,117 (48-1-68 41.45%),43 (0.37),←,
9,"Steele, Jack",25y 237d,117 (49-1-67 42.31%),49 (0.42),100 (41-1-58 41.50%),40 (0.40)
29,"Webster, Jimmy",28y 40d,111 (40-1-70 36.49%),4 (0.04),←,
44,"Wilkie, Callum",25y 150d,61 (29-0-32 47.54%),,←,
Totals,Totals,24y 269d,1737 (805-11-921 46.34%),894 (0.51),,
C,"Ratten, Brett",50y 27d,165 (83-1-81 50.61%),,45 (23-0-22 51.11%),
