Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",26y 53d,84 (52-1-31 62.50%),130 (1.55),←,
21,"Barlow, Michael",25y 263d,68 (42-1-25 62.50%),40 (0.59),←,
30,"Clarke, Zac",23y 163d,51 (24-1-26 48.04%),27 (0.53),←,
15,"Crowley, Ryan",29y 186d,162 (87-1-74 54.01%),106 (0.65),←,
3,"Dawson, Zac",27y 197d,117 (74-4-39 64.96%),6 (0.05),40 (28-1-11 71.25%),2 (0.05)
9,"de Boer, Matt",23y 181d,99 (55-1-43 56.06%),39 (0.39),←,
41,"Duffield, Paul",28y 214d,131 (66-1-64 50.76%),26 (0.20),←,
7,"Fyfe, Nat",21y 354d,70 (43-1-26 62.14%),52 (0.74),←,
32,"Hill, Stephen",23y 129d,106 (57-0-49 53.77%),65 (0.61),←,
23,"Mayne, Chris",24y 309d,103 (58-1-44 56.80%),136 (1.32),←,
18,"McPharlin, Luke",31y 280d,223 (116-1-106 52.24%),114 (0.51),211 (108-1-102 51.42%),111 (0.53)
16,"Mundy, David",28y 49d,184 (97-1-86 52.99%),71 (0.39),←,
13,"Mzungu, Tendai",27y 191d,61 (36-1-24 59.84%),39 (0.64),←,
27,"Neale, Lachie",20y 106d,21 (11-0-10 52.38%),11 (0.52),←,
29,"Pavlich, Matthew",31y 250d,289 (134-0-155 46.37%),578 (2.00),←,
6,"Pearce, Danyle",27y 153d,177 (76-2-99 43.50%),85 (0.48),23 (17-1-5 76.09%),9 (0.39)
31,"Sandilands, Aaron",30y 275d,191 (100-0-91 52.36%),75 (0.39),←,
11,"Sheridan, Tom",19y 314d,11 (8-0-3 72.73%),6 (0.55),←,
34,"Spurr, Lee",26y 42d,34 (27-1-6 80.88%),2 (0.06),←,
8,"Suban, Nick",23y 121d,82 (42-1-39 51.83%),32 (0.39),←,
33,"Sutcliffe, Cam",21y 107d,21 (16-1-4 78.57%),9 (0.43),←,
10,"Walters, Michael",22y 243d,40 (26-1-13 66.25%),77 (1.92),←,
Totals,Totals,25y 256d,2325 (1247-21-1057 53.63%),1726 (0.74),,
C,"Lyon, Ross",46y 303d,168 (108-5-55 65.77%),,47 (32-1-14 69.15%),
