Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Bannister, Jordan",6,3,7,13,,,,2.0,1.0,2.0,1.0,1.0,,,,6.0,7.0,2.0,,1.0,,,96.0
16,"Camporeale, Scott",5,1,6,11,,1.0,,9.0,1.0,1.0,1.0,3.0,1.0,2.0,,5.0,8.0,,,3.0,,,99.0
9,"Clarke, David",4,3,2,6,,,,3.0,,2.0,,6.0,,5.0,,,6.0,,,1.0,,,61.0
26,"De Luca, Adrian",8,9,5,13,1,1.0,4.0,,,4.0,1.0,,1.0,,,5.0,8.0,3.0,3.0,,,2.0,100.0
25,"Fevola, Brendan",9,10,2,11,4,3.0,,,,4.0,,2.0,,,,2.0,10.0,1.0,7.0,1.0,,1.0,100.0
14,"Fisher, Brad",8,7,2,10,2,2.0,,,,1.0,,1.0,,,,5.0,5.0,3.0,4.0,3.0,,,78.0
11,"French, Barnaby",2,,6,8,,,12.0,,1.0,,4.0,3.0,4.0,3.0,,8.0,,,,4.0,,,55.0
2,"Harford, Daniel",3,,1,4,,,,,,2.0,,,1.0,,,2.0,3.0,,,,2.0,,27.0
33,"Houlihan, Ryan",20,5,6,26,1,1.0,,1.0,2.0,6.0,2.0,5.0,1.0,1.0,,7.0,18.0,,1.0,1.0,5.0,1.0,100.0
27,"Hulme, Darren",6,3,5,11,,,,1.0,,2.0,1.0,2.0,1.0,,,4.0,7.0,,1.0,2.0,,1.0,46.0
10,"Johnson, Brett",14,4,7,21,1,,,2.0,1.0,4.0,3.0,3.0,,1.0,,7.0,14.0,,,4.0,2.0,1.0,67.0
17,"Kenna, Stephen",5,1,2,7,1,1.0,,3.0,,3.0,,1.0,1.0,1.0,,2.0,4.0,,,2.0,,,55.0
12,"Lappin, Matthew",15,4,13,28,2,,,3.0,10.0,1.0,2.0,2.0,1.0,,,14.0,9.0,1.0,,2.0,6.0,1.0,100.0
3,"Morrell, Digby",6,6,4,10,,,1.0,,,1.0,,,1.0,,,4.0,6.0,1.0,,2.0,,,85.0
28,"Prendergast, Ian",5,3,3,8,,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,,3.0,5.0,,,3.0,,,61.0
29,"Scotland, Heath",14,3,12,26,1,,,4.0,1.0,6.0,5.0,2.0,1.0,1.0,3.0,13.0,13.0,,,2.0,5.0,,100.0
36,"Sporn, Trent",9,4,3,12,,,,4.0,3.0,1.0,1.0,,1.0,,,6.0,6.0,1.0,,6.0,1.0,,100.0
24,"Stevens, Nick",12,3,10,22,1,,,2.0,3.0,2.0,7.0,2.0,1.0,1.0,,13.0,10.0,,1.0,,,,100.0
15,"Teague, David",9,5,3,12,,,,1.0,,2.0,2.0,2.0,1.0,,,5.0,7.0,1.0,,10.0,,,100.0
32,"Thornton, Bret",9,1,2,11,,,1.0,2.0,3.0,,2.0,,,,,3.0,7.0,,,6.0,1.0,,100.0
8,"Whitnall, Lance",10,6,7,17,2,,4.0,,4.0,1.0,,1.0,1.0,,,5.0,11.0,,1.0,8.0,,1.0,100.0
34,"Wiggins, Simon",1,1,4,5,,,,2.0,,1.0,,3.0,1.0,2.0,,3.0,3.0,,,3.0,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,82,112,292,16,10.0,24.0,42.0,31.0,48.0,33.0,40.0,19.0,17.0,3.0,122.0,167.0,13.0,18.0,64.0,22.0,8.0,
Opposition,Opposition,171,73,86,257,17,9.0,41.0,39.0,32.0,48.0,37.0,43.0,17.0,19.0,3.0,108.0,146.0,12.0,15.0,42.0,12.0,10.0,
