Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 174d,99 (30-1-68 30.81%),50 (0.51),44 (23-0-21 52.27%),37 (0.84)
33,"Barlow, Kris",27y 27d,36 (20-0-16 55.56%),20 (0.56),←,
22,"Bowyer, Glen",20y 227d,19 (12-0-7 63.16%),9 (0.47),←,
17,"Chick, Daniel",24y 183d,106 (49-2-55 47.17%),103 (0.97),←,
9,"Crawford, Shane",25y 337d,156 (75-2-79 48.72%),123 (0.79),←,
24,"Croad, Trent",20y 155d,59 (29-1-29 50.00%),51 (0.86),←,
19,"Dixon, Ben",23y 58d,70 (37-1-32 53.57%),103 (1.47),←,
34,"Graham, Mark",27y 151d,138 (61-2-75 44.93%),46 (0.33),←,
5,"Harford, Daniel",23y 145d,116 (52-1-63 45.26%),52 (0.45),←,
3,"Hay, Jonathan",20y 364d,60 (26-1-33 44.17%),4 (0.07),←,
2,"Holland, Nick",26y 13d,119 (53-2-64 45.38%),183 (1.54),←,
37,"Lekkas, Angelo",24y 43d,86 (36-1-49 42.44%),24 (0.28),←,
7,"McCabe, Luke",24y 1d,93 (43-1-49 46.77%),8 (0.09),←,
13,"Picioane, Lance",20y 65d,15 (8-0-7 53.33%),5 (0.33),11 (7-0-4 63.64%),3 (0.27)
20,"Rawlings, Jade",22y 307d,48 (22-0-26 45.83%),15 (0.31),←,
32,"Rock, Anthony",29y 317d,216 (129-1-86 59.95%),155 (0.72),38 (21-1-16 56.58%),17 (0.45)
4,"Salmon, Paul",35y 204d,308 (165-4-139 54.22%),549 (1.78),99 (42-2-55 43.43%),40 (0.40)
11,"Smith, Joel",23y 100d,91 (46-1-44 51.10%),69 (0.76),33 (17-1-15 53.03%),18 (0.55)
29,"Tallis, Rayden",25y 63d,92 (41-0-51 44.57%),13 (0.14),←,
16,"Thompson, Nathan",22y 179d,41 (22-1-18 54.88%),60 (1.46),←,
30,"Woods, Tony",31y 40d,156 (69-2-85 44.87%),35 (0.22),125 (53-2-70 43.20%),25 (0.20)
36,"Young, Barry",30y 46d,141 (72-2-67 51.77%),68 (0.48),12 (7-0-5 58.33%),
Totals,Totals,25y 62d,2265 (1097-26-1142 48.43%),1745 (0.77),,
C,"Schwab, Peter",39y 324d,23 (13-0-10 56.52%),,←,
