Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",25y 218d,68 (39-1-28 58.09%),11 (0.16),34 (18-0-16 52.94%),5 (0.15)
11,"Bowden, Joel",23y 310d,110 (59-0-51 53.64%),107 (0.97),←,
15,"Cameron, Leon",29y 237d,221 (120-3-98 54.98%),91 (0.41),49 (27-0-22 55.10%),23 (0.47)
9,"Campbell, Wayne",29y 216d,230 (109-1-120 47.61%),143 (0.62),←,
6,"Chaffey, Mark",24y 356d,86 (43-0-43 50.00%),19 (0.22),←,
24,"Coughlan, Mark",20y 7d,7 (4-0-3 57.14%),1 (0.14),←,
14,"Fiora, Aaron",21y 8d,26 (17-0-9 65.38%),9 (0.35),←,
2,"Gaspar, Darren",25y 342d,150 (71-0-79 47.33%),14 (0.09),129 (64-0-65 49.61%),13 (0.10)
20,"Hall, Ray",21y 182d,23 (14-0-9 60.87%),9 (0.39),←,
23,"Houlihan, Adam",24y 21d,66 (36-1-29 55.30%),77 (1.17),5 (2-0-3 40.00%),2 (0.40)
17,"Hudson, Paul",31y 281d,243 (142-1-100 58.64%),479 (1.97),1 (0-0-1 0.00%),1 (1.00)
39,"Kellaway, Andrew",26y 155d,86 (45-0-41 52.33%),18 (0.21),←,
21,"King, Clinton",24y 34d,65 (31-0-34 47.69%),21 (0.32),34 (21-0-13 61.76%),8 (0.24)
33,"Knights, Matthew",31y 204d,268 (116-0-152 43.28%),140 (0.52),←,
5,"Ottens, Brad",22y 92d,84 (43-0-41 51.19%),109 (1.30),←,
26,"Poyas, Ezra",21y 34d,9 (4-0-5 44.44%),6 (0.67),←,
18,"Rodan, David",18y 201d,5 (2-0-3 40.00%),7 (1.40),←,
19,"Sziller, Steven",29y 133d,146 (69-1-76 47.60%),40 (0.27),28 (16-0-12 57.14%),2 (0.07)
32,"Tivendale, Greg",23y 8d,64 (33-0-31 51.56%),46 (0.72),←,
29,"Torney, Jason",24y 315d,101 (54-1-46 53.96%),12 (0.12),←,
41,"Vardy, Royce",21y 359d,23 (13-0-10 56.52%),,←,
36,"Zantuck, Ty",20y 71d,15 (6-0-9 40.00%),3 (0.20),←,
Totals,Totals,24y 222d,2096 (1070-9-1017 51.05%),1362 (0.65),,
C,"Frawley, Danny",38y 231d,52 (29-0-23 55.77%),,←,
