Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
3,"Breuer, Shayne",26y 283d,114 (64-3-47 57.46%),104 (0.91),43 (18-2-23 44.19%),27 (0.63)
26,"Burgoyne, Peter",21y 142d,37 (15-1-21 41.89%),30 (0.81),←,
12,"Cockatoo-Collins, Che",24y 107d,92 (51-3-38 57.07%),124 (1.35),7 (4-0-3 57.14%),15 (2.14)
28,"Daniels, Stephen",22y 290d,33 (13-2-18 42.42%),2 (0.06),←,
37,"Dew, Stuart",19y 306d,28 (10-1-17 37.50%),26 (0.93),←,
19,"Dickie, Donald",27y 43d,51 (21-2-28 43.14%),19 (0.37),←,
11,"Eagleton, Nathan",20y 222d,48 (21-2-25 45.83%),37 (0.77),←,
8,"Francis, Fabian",25y 239d,55 (23-1-31 42.73%),24 (0.44),32 (16-1-15 51.56%),7 (0.22)
31,"French, Barnaby",23y 207d,12 (5-0-7 41.67%),2 (0.17),←,
38,"James, Roger",23y 242d,24 (10-1-13 43.75%),10 (0.42),←,
29,"Kingsley, Adam",23y 304d,46 (21-1-24 46.74%),14 (0.30),←,
20,"Lade, Brendon",22y 345d,54 (23-2-29 44.44%),38 (0.70),←,
22,"Lockwood, Bowen",20y 354d,33 (14-1-18 43.94%),27 (0.82),←,
9,"Lyle, Brayden",26y 106d,75 (36-2-37 49.33%),12 (0.16),49 (22-2-25 46.94%),7 (0.14)
33,"Mead, Darren",28y 83d,55 (24-2-29 45.45%),3 (0.05),←,
14,"Paxman, Stephen",28y 198d,154 (45-1-108 29.55%),20 (0.13),52 (23-1-28 45.19%),2 (0.04)
6,"Schofield, Jarrad",24y 141d,75 (44-0-31 58.67%),46 (0.61),12 (5-0-7 41.67%),12 (1.00)
34,"Steinberner, Nathan",22y 101d,6 (1-1-4 25.00%),3 (0.50),←,
36,"Stevens, Nick",19y 168d,29 (12-1-16 43.10%),21 (0.72),←,
16,"Tredrea, Warren",20y 178d,30 (13-0-17 43.33%),60 (2.00),←,
1,"Wanganeen, Gavin",26y 2d,171 (94-5-72 56.43%),88 (0.51),44 (21-2-21 50.00%),25 (0.57)
15,"Wilson, Michael",22y 211d,55 (24-2-29 45.45%),23 (0.42),←,
Totals,Totals,23y 261d,1277 (584-34-659 45.73%),733 (0.57),,
C,"Williams, Mark",40y 303d,12 (5-0-7 41.67%),,←,
