Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",11,5,10,21,,,,1.0,5.0,2.0,4.0,1.0,1.0,,,7.0,14.0,,1.0,2.0,2.0,,
30,"Brown, Leigh",6,3,3,9,,,1.0,1.0,3.0,1.0,,5.0,,1.0,,2.0,8.0,,,4.0,2.0,,
9,"Carr, Matthew",5,4,1,6,1,,,3.0,,,,,,,,1.0,5.0,,1.0,1.0,,,
10,"Cook, Troy",9,3,15,24,,1.0,,5.0,2.0,2.0,5.0,2.0,,2.0,,12.0,13.0,,,3.0,1.0,,
24,"Croad, Trent",9,4,,9,1,3.0,,1.0,,3.0,,2.0,,1.0,,,9.0,,,,,,
38,"Cunningham, Ben",11,5,9,20,,1.0,,,1.0,6.0,,3.0,1.0,,,5.0,18.0,,,2.0,,,
7,"Farmer, Jeff",9,4,4,13,1,,,3.0,,3.0,4.0,2.0,1.0,2.0,,6.0,8.0,,1.0,,,,
14,"Grover, Antoni",11,8,3,14,,,,1.0,4.0,1.0,1.0,1.0,,,,2.0,12.0,,,4.0,,,
39,"Haines, Daniel",12,2,8,20,,1.0,,3.0,,7.0,,8.0,1.0,,,7.0,12.0,,,1.0,,,
4,"Hasleby, Paul",12,9,11,23,,2.0,,2.0,,6.0,6.0,3.0,1.0,2.0,,10.0,16.0,2.0,1.0,2.0,1.0,,
5,"Jones, Anthony",7,6,4,11,,,,,1.0,,,3.0,,2.0,,6.0,5.0,3.0,,2.0,,,
28,"Koops, Steven",5,4,7,12,,,,,3.0,,1.0,1.0,,,,6.0,6.0,,,3.0,,,
20,"Longmuir, Justin",7,3,3,10,3,2.0,4.0,1.0,,1.0,,1.0,3.0,,,6.0,4.0,,2.0,3.0,,,
8,"McManus, Shaun",13,8,9,22,2,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,2.0,20.0,,1.0,,1.0,,
34,"Medhurst, Paul",3,2,1,4,1,,,,,1.0,1.0,2.0,1.0,,,2.0,2.0,,1.0,2.0,,,
25,"Norrish, Jason",7,4,8,15,,,,1.0,1.0,4.0,3.0,,,,,7.0,9.0,,,5.0,,,
23,"Parker, Shane",4,2,4,8,,,,,3.0,,,,2.0,,,5.0,4.0,1.0,,1.0,,,
29,"Pavlich, Matthew",22,6,2,24,,1.0,,1.0,9.0,3.0,,5.0,3.0,2.0,,9.0,14.0,1.0,,1.0,1.0,,
27,"Polak, Graham",8,5,2,10,,,1.0,2.0,3.0,,1.0,1.0,1.0,,,3.0,8.0,,,3.0,,,
35,"Siegert, Andrew",9,8,11,20,,,,3.0,2.0,3.0,,,,,,5.0,15.0,,,1.0,1.0,,
2,"Simmonds, Troy",9,8,4,13,2,,14.0,,,4.0,2.0,2.0,1.0,1.0,,6.0,8.0,2.0,1.0,2.0,,,
19,"Walker, James",7,5,4,11,,,,,2.0,1.0,,,,,,,11.0,,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,108,123,319,11,13.0,20.0,29.0,40.0,50.0,28.0,43.0,16.0,14.0,1.0,109.0,221.0,9.0,9.0,45.0,9.0,,
Opposition,Opposition,197,91,142,339,16,13.0,30.0,37.0,33.0,58.0,32.0,34.0,14.0,16.0,5.0,121.0,224.0,13.0,20.0,46.0,24.0,,
