Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",29y 148d,187 (75-2-110 40.64%),45 (0.24),←,
17,"Beams, Claye",23y 223d,30 (10-0-20 33.33%),21 (0.70),←,
9,"Beams, Dayne",25y 59d,112 (76-2-34 68.75%),118 (1.05),2 (0-0-2 0.00%),
8,"Bewick, Rohan",25y 184d,65 (26-0-39 40.00%),47 (0.72),←,
3,"Christensen, Allen",23y 328d,67 (49-0-18 73.13%),59 (0.88),2 (0-0-2 0.00%),3 (1.50)
42,"Clarke, Justin",21y 145d,38 (14-0-24 36.84%),1 (0.03),←,
33,"Close, Michael",20y 256d,15 (4-0-11 26.67%),10 (0.67),←,
6,"Green, Josh",22y 231d,56 (24-0-32 42.86%),75 (1.34),←,
35,"Lester, Ryan",22y 229d,54 (21-0-33 38.89%),12 (0.22),←,
23,"Leuenberger, Matthew",26y 309d,96 (33-1-62 34.90%),21 (0.22),←,
36,"Maguire, Matt",30y 317d,169 (82-1-86 48.82%),21 (0.12),70 (28-0-42 40.00%),2 (0.03)
12,"Martin, Stefan",28y 146d,76 (20-1-55 26.97%),29 (0.38),19 (6-0-13 31.58%),6 (0.32)
32,"Mayes, Sam",20y 327d,41 (17-0-24 41.46%),23 (0.56),←,
29,"McGrath, Jaden",18y 301d,2 (0-0-2 0.00%),,←,
25,"McStay, Daniel",19y 292d,11 (4-0-7 36.36%),9 (0.82),←,
47,"OBrien, Zac",24y 167d,6 (2-0-4 33.33%),1 (0.17),←,
22,"Paparone, Marco",20y 221d,25 (7-0-18 28.00%),12 (0.48),←,
30,"Redden, Jack",24y 124d,114 (41-1-72 36.40%),50 (0.44),←,
10,"Rich, Daniel",24y 309d,103 (40-1-62 39.32%),69 (0.67),←,
5,"Robinson, Mitch",25y 309d,102 (51-1-50 50.49%),58 (0.57),2 (0-0-2 0.00%),
28,"Taylor, Lewis",20y 54d,24 (7-0-17 29.17%),14 (0.58),←,
15,"Zorko, Dayne",26y 62d,61 (25-0-36 40.98%),61 (1.00),←,
Totals,Totals,23y 348d,1454 (628-10-816 43.19%),756 (0.52),,
C,"Leppitsch, Justin",39y 193d,24 (7-0-17 29.17%),,←,
