West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
26,"Butler, Sam",29y 102d,123 (64-0-59 52.03%),16 (0.13),←,
15,"Cripps, Jamie",23y 3d,54 (25-0-29 46.30%),63 (1.17),38 (17-0-21 44.74%),47 (1.24)
14,"Duggan, Liam",18y 136d,3 (2-0-1 66.67%),,←,
3,"Gaff, Andrew",22y 314d,89 (50-0-39 56.18%),32 (0.36),←,
33,"Hill, Josh",26y 97d,119 (69-1-49 58.40%),151 (1.27),53 (30-0-23 56.60%),76 (1.43)
25,"Hurn, Shannon",27y 234d,156 (82-0-74 52.56%),43 (0.28),←,
17,"Kennedy, Josh",27y 244d,144 (57-1-86 39.93%),304 (2.11),122 (54-0-68 44.26%),293 (2.40)
2,"LeCras, Mark",28y 239d,134 (66-0-68 49.25%),305 (2.28),←,
29,"Lycett, Scott",22y 212d,26 (13-0-13 50.00%),20 (0.77),←,
7,"Masten, Chris",25y 359d,122 (56-0-66 45.90%),51 (0.42),←,
20,"McGovern, Jeremy",23y 11d,17 (9-0-8 52.94%),13 (0.76),←,
36,"McInnes, Fraser",21y 281d,1 (1-0-0 100.00%),1 (1.00),←,
9,"Naitanui, Nic",24y 357d,112 (58-0-54 51.79%),75 (0.67),←,
30,"Nelson, Jackson",19y 42d,4 (2-0-2 50.00%),1 (0.25),←,
11,"Priddis, Matt",30y 36d,177 (84-0-93 47.46%),56 (0.32),←,
24,"Rosa, Matt",28y 154d,155 (78-0-77 50.32%),37 (0.24),←,
31,"Schofield, Will",26y 92d,114 (57-0-57 50.00%),19 (0.17),←,
4,"Sheed, Dom",20y 16d,14 (7-0-7 50.00%),2 (0.14),←,
5,"Sheppard, Brad",23y 338d,63 (27-0-36 42.86%),13 (0.21),←,
13,"Shuey, Luke",24y 328d,90 (52-0-38 57.78%),80 (0.89),←,
12,"Wellingham, Sharrod",26y 293d,119 (79-2-38 67.23%),69 (0.58),27 (12-0-15 44.44%),14 (0.52)
6,"Yeo, Elliot",21y 207d,44 (19-0-25 43.18%),4 (0.09),17 (8-0-9 47.06%),3 (0.18)
Totals,Totals,24y 253d,1880 (957-4-919 50.90%),1355 (0.72),,
C,"Simpson, Adam",39y 69d,26 (13-0-13 50.00%),,←,
