Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bayes, Mark",2,1,3,5,1,,,,,,,,,,,,,,,,,,
39,"Capper, Warwick",7,5,1,8,5,,,,,,,,1.0,3.0,,,,,,,,,
7,"Carroll, Dennis",18,1,10,28,3,1.0,,,,,,,2.0,1.0,,,,,,,,,
29,"Cordy, Neil",1,1,1,2,,,,,,,,,,1.0,,,,,,,,,
6,"Eustice, Mark",4,1,3,7,,,,1.0,,,,,,1.0,,,,,,,,,
9,"Henwood, Wayne",7,7,5,12,,,1.0,,,,,,1.0,1.0,,,,,,,,,
47,"Higgins, Leon",4,,3,7,,,,3.0,,,,,1.0,3.0,,,,,,,,,
14,"Kelly, Paul",7,2,11,18,1,1.0,,1.0,,,,,,3.0,,,,,,,,,
3,"Lewis, Dale",11,1,1,12,1,,,,,,,,2.0,3.0,,,,,,,,,
18,"Lloyd, Matthew",7,2,1,8,,,,1.0,,,,,,2.0,,,,,,,,,
32,"Love, Jason",8,4,3,11,4,1.0,,1.0,,,,,1.0,,,,,,,,,,
45,"McKenzie, Warren",2,2,1,3,,,2.0,,,,,,,,,,,,,,,,
10,"Mitchell, Barry",18,1,13,31,4,,,2.0,,,,,1.0,2.0,,,,,,,,,
35,"Murphy, David",13,1,3,16,,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,
15,"Toohey, Bernard",14,2,,14,,,,1.0,,,,,1.0,1.0,,,,,,,,,
48,"Tunbridge, Brad",4,5,4,8,,,14.0,2.0,,,,,,3.0,,,,,,,,,
20,"West, Jim",4,3,4,8,1,,2.0,2.0,,,,,2.0,,,,,,,,,,
27,"Wheeler, Sanford",4,2,,4,,,,1.0,,,,,,,,,,,,,,,
2,"Williams, Greg",18,3,20,38,1,1.0,,,,,,,7.0,,,,,,,,,,
26,"Wright, Stephen",10,3,6,16,,1.0,,3.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,47,93,256,21,8.0,19.0,20.0,,,,,23.0,25.0,,,,,,,,,
Opposition,Opposition,214,67,116,330,27,26.0,17.0,30.0,,,,,25.0,23.0,6.0,,,,,,,,
