Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",22y 139d,18 (9-0-9 50.00%),1 (0.06),←,
26,"Bickley, Mark",29y 264d,172 (87-0-85 50.58%),55 (0.32),←,
18,"Bond, Troy",25y 285d,86 (54-0-32 62.79%),72 (0.84),50 (28-0-22 56.00%),46 (0.92)
24,"Burton, Brett",20y 356d,5 (3-0-2 60.00%),5 (1.00),←,
44,"Caven, Peter",28y 344d,125 (59-0-66 47.20%),53 (0.42),68 (38-0-30 55.88%),32 (0.47)
33,"Eccles, Andrew",19y 328d,23 (15-0-8 65.22%),16 (0.70),←,
9,"Edwards, Tyson",22y 262d,66 (36-0-30 54.55%),28 (0.42),←,
38,"Gallagher, David",18y 263d,5 (3-0-2 60.00%),2 (0.40),←,
37,"Golding, Matthew",18y 116d,1 (1-0-0 100.00%),,←,
36,"Goodwin, Simon",22y 120d,33 (24-0-9 72.73%),12 (0.36),←,
34,"Hart, Ben",24y 290d,163 (84-1-78 51.84%),31 (0.19),←,
11,"James, Brett",26y 131d,87 (46-1-40 53.45%),45 (0.52),45 (29-0-16 64.44%),19 (0.42)
3,"Jarman, Darren",32y 87d,180 (107-0-73 59.44%),266 (1.48),71 (42-0-29 59.15%),144 (2.03)
28,"Johnson, Kane",21y 41d,41 (23-0-18 56.10%),10 (0.24),←,
5,"Koster, Kym",26y 83d,101 (61-1-39 60.89%),37 (0.37),63 (41-0-22 65.08%),24 (0.38)
23,"McLeod, Andrew",22y 264d,84 (46-0-38 54.76%),82 (0.98),←,
15,"Pittman, David",30y 61d,121 (61-1-59 50.83%),32 (0.26),←,
32,"Ricciuto, Mark",23y 321d,133 (65-1-67 49.25%),86 (0.65),←,
10,"Robran, Matthew",28y 37d,90 (53-0-37 58.89%),86 (0.96),83 (49-0-34 59.04%),81 (0.98)
7,"Smart, Nigel",29y 339d,171 (86-1-84 50.58%),85 (0.50),←,
19,"Stevens, Mark",23y 182d,46 (32-0-14 69.57%),34 (0.74),25 (16-0-9 64.00%),14 (0.56)
29,"Thiessen, James",25y 74d,36 (18-0-18 50.00%),14 (0.39),29 (18-0-11 62.07%),11 (0.38)
Totals,Totals,24y 266d,1787 (973-6-808 54.45%),1052 (0.59),,
C,"Blight, Malcolm",49y 68d,218 (131-0-87 60.09%),,57 (36-0-21 63.16%),
