Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
30,"Brand, Kaiden",24y,30 (17-1-12 58.33%),,←,
22,"Breust, Luke",27y 148d,164 (122-1-41 74.70%),311 (1.90),←,
5,"Burton, Ryan",21y 67d,27 (13-1-13 50.00%),5 (0.19),←,
8,"Duryea, Taylor",26y 349d,104 (75-1-28 72.60%),20 (0.19),←,
12,"Frawley, James",29y 200d,189 (67-1-121 35.71%),24 (0.13),50 (33-0-17 66.00%),6 (0.12)
19,"Gunston, Jack",26y 174d,152 (104-1-47 68.75%),294 (1.93),138 (99-1-38 72.10%),274 (1.99)
15,"Hardwick, Blake",21y 62d,23 (13-1-9 58.70%),,←,
31,"Henderson, Ricky",29y 209d,111 (55-1-55 50.00%),60 (0.54),21 (9-1-11 45.24%),17 (0.81)
17,"Howe, Daniel",22y 125d,36 (25-1-10 70.83%),7 (0.19),←,
4,"Impey, Jarman",22y 273d,78 (42-0-36 53.85%),36 (0.46),3 (2-0-1 66.67%),2 (0.67)
29,"Langford, Will",25y 279d,67 (43-1-23 64.93%),24 (0.36),←,
7,"McEvoy, Ben",28y 271d,171 (101-3-67 59.94%),71 (0.42),80 (50-1-29 63.13%),44 (0.55)
3,"Mitchell, Tom",24y 312d,90 (54-1-35 60.56%),51 (0.57),25 (12-1-12 50.00%),13 (0.52)
35,"Morrison, Harry",19y 147d,2 (1-0-1 50.00%),,←,
23,"OBrien, Tim",24y 11d,37 (25-1-11 68.92%),33 (0.89),←,
10,"OMeara, Jaeger",24y 44d,53 (21-0-32 39.62%),30 (0.57),9 (3-0-6 33.33%),3 (0.33)
28,"Puopolo, Paul",30y 127d,151 (112-0-39 74.17%),155 (1.03),←,
33,"Rioli, Cyril",28y 268d,188 (128-1-59 68.35%),275 (1.46),←,
2,"Roughead, Jarryd",31y 75d,256 (162-2-92 63.67%),536 (2.09),←,
26,"Shiels, Liam",26y 344d,166 (118-1-47 71.39%),58 (0.35),←,
16,"Smith, Isaac",29y 99d,160 (118-1-41 74.06%),128 (0.80),←,
24,"Stratton, Ben",29y 38d,149 (104-1-44 70.13%),1 (0.01),←,
Totals,Totals,26y 32d,2404 (1520-21-863 63.23%),2119 (0.88),,
C,"Clarkson, Alastair",49y 346d,308 (192-2-114 62.66%),,←,
