Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Ballantyne, Jon",24y 268d,24 (12-0-12 50.00%),46 (1.92),4 (3-0-1 75.00%),
26,"Brown, Gavin",26y 210d,129 (72-3-54 56.98%),107 (0.83),←,
5,"Buckley, Nathan",21y 271d,24 (7-0-17 29.17%),24 (1.00),4 (3-0-1 75.00%),3 (0.75)
24,"Butcher, Kent",20y 169d,8 (4-0-4 50.00%),1 (0.13),←,
28,"Crosisca, Gavin",25y 220d,125 (78-3-44 63.60%),47 (0.38),←,
2,"Francis, Tony",25y 22d,80 (50-2-28 63.75%),55 (0.69),←,
7,"Fraser, Mark",23y 78d,33 (21-0-12 63.64%),17 (0.52),←,
15,"Hassall, Jon",20y 252d,4 (3-0-1 75.00%),,←,
8,"James, Brett",21y 129d,3 (2-0-1 66.67%),3 (1.00),←,
44,"Kerrison, Shane",29y 26d,118 (71-2-45 61.02%),14 (0.12),←,
12,"McCartney, Jason",20y 40d,23 (13-0-10 56.52%),9 (0.39),←,
1,"Monkhorst, Damian",24y 245d,100 (64-2-34 65.00%),18 (0.18),←,
18,"Plain, Bradley",24y 210d,48 (33-0-15 68.75%),90 (1.88),2 (1-0-1 50.00%),1 (0.50)
36,"Rocca, Saverio",20y 154d,34 (22-0-12 64.71%),122 (3.59),←,
29,"Russell, Scott",23y 351d,92 (58-2-32 64.13%),65 (0.71),←,
41,"Ryan, Stephen",23y 291d,46 (14-0-32 30.43%),42 (0.91),3 (2-0-1 66.67%),3 (1.00)
17,"Sanderson, Brenton",20y 55d,7 (2-0-5 28.57%),4 (0.57),1 (0-0-1 0.00%),
45,"Sandford, Glenn",22y 215d,4 (2-0-2 50.00%),1 (0.25),←,
22,"Shaw, Tony",33y 274d,296 (169-3-124 57.60%),153 (0.52),←,
10,"Williams, Paul",21y 20d,56 (34-0-22 60.71%),54 (0.96),←,
19,"Wright, Graham",25y 321d,116 (78-2-36 68.10%),88 (0.76),←,
Totals,Totals,23y 286d,1370 (809-19-542 59.05%),960 (0.70),,
C,"Matthews, Leigh",42y 53d,183 (108-3-72 59.84%),,←,
