Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",19y 318d,6 (2-0-4 33.33%),1 (0.17),←,
29,"Davey, Alwyn",25y 8d,28 (15-0-13 53.57%),27 (0.96),←,
15,"Dempsey, Courtenay",21y 268d,19 (6-0-13 31.58%),8 (0.42),←,
2,"Dyson, Ricky",23y 237d,73 (27-1-45 37.67%),33 (0.45),←,
39,"Hocking, Heath",21y 147d,12 (6-0-6 50.00%),4 (0.33),←,
26,"Hooker, Cale",20y 222d,6 (2-0-4 33.33%),,←,
43,"Houli, Bachar",21y 11d,18 (7-0-11 38.89%),7 (0.39),←,
7,"Jetta, Leroy",20y 321d,26 (14-0-12 53.85%),15 (0.58),←,
18,"Lloyd, Matthew",31y 37d,261 (151-2-108 58.24%),911 (3.49),←,
14,"Lonergan, Sam",22y 58d,26 (11-0-15 42.31%),13 (0.50),←,
42,"Lovett-Murray, Nathan",26y 186d,90 (32-0-58 35.56%),51 (0.57),←,
13,"Lovett, Andrew",26y 193d,75 (25-1-49 34.00%),81 (1.08),←,
33,"McPhee, Adam",26y 229d,154 (61-0-93 39.61%),82 (0.53),129 (55-0-74 42.64%),73 (0.57)
6,"Monfries, Angus",22y 124d,81 (28-1-52 35.19%),73 (0.90),←,
1,"Neagle, Jay",21y 126d,12 (5-0-7 41.67%),17 (1.42),←,
16,"Pears, Tayte",19y 60d,14 (5-0-9 35.71%),3 (0.21),←,
30,"Ryder, Paddy",21y 70d,61 (24-1-36 40.16%),14 (0.23),←,
20,"Slattery, Henry",23y 121d,61 (24-1-36 40.16%),11 (0.18),←,
5,"Stanton, Brent",23y 22d,107 (39-1-67 36.92%),67 (0.63),←,
4,"Watson, Jobe",24y 104d,81 (32-1-48 40.12%),27 (0.33),←,
8,"Winderlich, Jason",24y 225d,65 (24-0-41 36.92%),30 (0.46),←,
11,"Zaharakis, David",19y 91d,8 (5-0-3 62.50%),7 (0.88),←,
Totals,Totals,22y 360d,1284 (545-9-730 42.45%),1482 (1.15),,
C,"Knights, Matthew",38y 230d,31 (13-0-18 41.94%),,←,
