Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",10,5,9,19,,1.0,,3.0,,6.0,1.0,,2.0,,,,,,,,,,
22,"Bower, Nathan",11,4,6,17,,1.0,1.0,2.0,2.0,4.0,,,1.0,2.0,,,,,,,,,
17,"Broderick, Paul",11,,4,15,,,,3.0,,1.0,3.0,3.0,3.0,2.0,,,,,,,,,
21,"Bulluss, Paul",3,2,1,4,,,,,2.0,,,1.0,,,,,,,,,,,
9,"Campbell, Wayne",17,6,12,29,2,,1.0,4.0,2.0,4.0,7.0,2.0,2.0,1.0,2.0,,,,,,,,
6,"Chaffey, Mark",3,1,2,5,,,,1.0,,,1.0,1.0,,,,,,,,,,,
10,"Daffy, Nick",25,5,3,28,2,3.0,,2.0,,10.0,7.0,1.0,1.0,1.0,,,,,,,,,
25,"Gale, Brendon",15,7,4,19,,,11.0,3.0,3.0,4.0,4.0,,1.0,1.0,,,,,,,,,
2,"Gaspar, Darren",5,5,7,12,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,
20,"Harrison, Ben",8,5,4,12,1,1.0,,,1.0,4.0,,,1.0,,,,,,,,,,
16,"Holland, Ben",4,2,4,8,1,1.0,1.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,
3,"Kellaway, Duncan",11,2,15,26,,,,3.0,1.0,4.0,,3.0,2.0,3.0,,,,,,,,,
33,"Knights, Matthew",16,2,10,26,1,,,5.0,2.0,4.0,4.0,,2.0,,3.0,,,,,,,,
8,"Merenda, Mark",9,5,5,14,3,1.0,,2.0,,3.0,,,,,,,,,,,,,
28,"Moore, Ben",,,,,,,,,,,,1.0,,2.0,,,,,,,,,
5,"Ottens, Brad",7,5,6,13,,,12.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,
13,"Powell, Robert",11,3,1,12,1,2.0,,4.0,,2.0,2.0,4.0,,1.0,,,,,,,,,
7,"Prescott, Ashley",11,3,2,13,,,,2.0,2.0,3.0,1.0,,,,,,,,,,,,
4,"Rogers, Matthew",14,5,3,17,,,,6.0,1.0,5.0,,,1.0,,,,,,,,,,
35,"Rombotis, John",3,2,,3,1,,,,,2.0,,,,1.0,,,,,,,,,
29,"Torney, Jason",13,2,4,17,,,,3.0,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,
41,"Turner, Scott",1,2,2,3,,,,1.0,,,,1.0,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,73,104,312,12,14.0,26.0,46.0,20.0,62.0,32.0,21.0,24.0,17.0,5.0,,,,,,,,
Opposition,Opposition,193,72,77,270,10,11.0,32.0,30.0,40.0,38.0,32.0,35.0,17.0,23.0,1.0,,,,,,,,
