North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 127d,81 (40-1-40 50.00%),63 (0.78),←,
18,"Atley, Shaun",20y 332d,58 (29-0-29 50.00%),7 (0.12),←,
3,"Bastinac, Ryan",22y 50d,76 (40-0-36 52.63%),38 (0.50),←,
35,"Black, Aaron",22y 255d,19 (10-0-9 52.63%),33 (1.74),←,
10,"Cunnington, Ben",22y 42d,71 (35-0-36 49.30%),27 (0.38),←,
15,"Delaney, Luke",24y 48d,23 (12-0-11 52.17%),1 (0.04),←,
27,"Garner, Taylor",19y 215d,1 (0-0-1 0.00%),,←,
43,"Gibson, Sam",27y 76d,32 (18-0-14 56.25%),13 (0.41),←,
22,"Goldstein, Todd",25y 41d,98 (49-1-48 50.51%),45 (0.46),←,
6,"Hansen, Lachlan",24y 359d,96 (46-1-49 48.44%),75 (0.78),←,
29,"Harvey, Brent",35y 89d,359 (193-3-163 54.18%),427 (1.19),←,
26,"Hine, Taylor",21y 199d,23 (9-0-14 39.13%),1 (0.04),14 (7-0-7 50.00%),
5,"Jacobs, Ben",21y 214d,30 (6-0-24 20.00%),6 (0.20),4 (1-0-3 25.00%),1 (0.25)
34,"Macmillan, Jamie",21y 322d,55 (30-0-25 54.55%),22 (0.40),←,
41,"Mullett, Aaron",21y 169d,28 (14-0-14 50.00%),15 (0.54),←,
20,"Petrie, Drew",30y 300d,241 (115-3-123 48.34%),304 (1.26),←,
25,"Tarrant, Robbie",24y 108d,35 (17-0-18 48.57%),37 (1.06),←,
12,"Thomas, Lindsay",25y 164d,127 (58-2-67 46.46%),199 (1.57),←,
16,"Thompson, Scott",27y 94d,112 (49-2-61 44.64%),5 (0.04),←,
8,"Wells, Daniel",28y 189d,209 (105-2-102 50.72%),134 (0.64),←,
19,"Wright, Sam",23y 27d,66 (32-0-34 48.48%),50 (0.76),←,
7,"Ziebell, Jack",22y 164d,78 (36-0-42 46.15%),33 (0.42),←,
Totals,Totals,24y 163d,1918 (943-15-960 49.17%),1535 (0.80),,
C,"Scott, Brad",37y 100d,86 (43-0-43 50.00%),,←,
