Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Adams, Marcus",14,4,3,17,,,,1.0,7.0,1.0,1.0,4.0,1.0,2.0,,7.0,8.0,1.0,,6.0,,,92.0
4,"Ah Chee, Callum",8,6,6,14,1,,,3.0,,4.0,,2.0,,2.0,,7.0,7.0,1.0,,2.0,,1.0,74.0
31,"Andrews, Harris",6,5,8,14,,,,,2.0,1.0,,2.0,,1.0,,7.0,7.0,1.0,,11.0,,,96.0
43,"Answerth, Noah",11,7,2,13,,,,,3.0,4.0,,4.0,2.0,3.0,,4.0,10.0,1.0,,2.0,,,79.0
33,"Bailey, Zac",17,6,7,24,1,,,2.0,3.0,3.0,6.0,6.0,2.0,1.0,,10.0,13.0,,1.0,,,,80.0
7,"Berry, Jarrod",10,1,3,13,,,,6.0,2.0,3.0,1.0,4.0,,1.0,,3.0,11.0,,,3.0,,,75.0
23,"Cameron, Charlie",10,3,3,13,3,1.0,,8.0,,,1.0,1.0,3.0,,,6.0,5.0,,2.0,1.0,,1.0,86.0
3,"Daniher, Joe",8,4,2,10,3,4.0,,,,1.0,,1.0,,,,4.0,6.0,1.0,3.0,,,,92.0
32 ↑,"Fort, Darcy",,,,,,,2.0,,,,,,,,,,,,,,,,13.0
27,"Gardiner, Darcy",9,3,5,14,,,,2.0,1.0,2.0,,2.0,2.0,,,6.0,8.0,1.0,,1.0,,,81.0
30,"Hipwood, Eric",6,4,3,9,1,1.0,,,,1.0,1.0,3.0,2.0,2.0,,4.0,5.0,1.0,1.0,1.0,,,88.0
17,"Lyons, Jarryd",13,4,8,21,1,1.0,,4.0,,5.0,5.0,4.0,1.0,1.0,,9.0,11.0,,,1.0,,2.0,80.0
36,"Mathieson, Rhys",10,2,8,18,2,,,3.0,1.0,2.0,3.0,5.0,3.0,2.0,,8.0,8.0,,1.0,,,1.0,74.0
11,"McCarthy, Lincoln",6,1,3,9,2,,,1.0,,2.0,2.0,1.0,,1.0,,6.0,5.0,1.0,1.0,,,1.0,77.0
6,"McCluggage, Hugh",15,8,10,25,1,1.0,,1.0,2.0,3.0,3.0,2.0,,1.0,1.0,5.0,20.0,,1.0,,,,80.0
46,"McInerney, Oscar",2,1,5,7,1,,19.0,4.0,1.0,,3.0,2.0,,,,4.0,5.0,,,5.0,,,86.0
25,"McStay, Daniel",7,5,4,11,,,6.0,2.0,,2.0,,1.0,1.0,,,6.0,6.0,1.0,,1.0,,,78.0
9,"Neale, Lachie",13,3,19,32,,,,2.0,2.0,7.0,9.0,3.0,1.0,,,18.0,15.0,,,1.0,3.0,,88.0
16,"Rayner, Cam",2,2,8,10,,,,3.0,1.0,1.0,,,,,,4.0,6.0,,,,,1.0,70.0
10 ↓,"Rich, Daniel",13,3,1,14,,,,1.0,3.0,4.0,1.0,2.0,3.0,,,3.0,8.0,,,4.0,,,74.0
5,"Robinson, Mitch",10,2,5,15,,,,2.0,3.0,2.0,5.0,6.0,1.0,2.0,,9.0,4.0,,,,,1.0,62.0
37,"Starcevich, Brandon",13,7,1,14,,,,2.0,4.0,1.0,1.0,2.0,1.0,,,3.0,9.0,1.0,,1.0,,,93.0
15,"Zorko, Dayne",17,6,3,20,,2.0,,2.0,2.0,5.0,1.0,,1.0,,,4.0,15.0,,1.0,1.0,,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,87,117,337,16,14.0,27.0,49.0,37.0,54.0,43.0,57.0,24.0,19.0,1.0,137.0,192.0,10.0,11.0,41.0,3.0,9.0,
Opposition,Opposition,192,83,114,306,14,9.0,54.0,51.0,37.0,52.0,36.0,58.0,19.0,24.0,5.0,122.0,181.0,11.0,15.0,51.0,6.0,10.0,
