Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",6,4,4,10,,1.0,,3.0,1.0,2.0,,,,,,1.0,9.0,,,2.0,,,85.0
31,"Andrews, Harris",9,7,3,12,,,,1.0,5.0,,,1.0,2.0,,,3.0,6.0,1.0,,6.0,,,97.0
43,"Answerth, Noah",8,3,4,12,,,,3.0,3.0,4.0,,1.0,1.0,,,5.0,6.0,,,3.0,,1.0,80.0
33,"Bailey, Zac",9,4,3,12,2,1.0,,1.0,2.0,2.0,1.0,1.0,,,,3.0,9.0,,,1.0,,1.0,65.0
7,"Berry, Jarrod",10,7,11,21,,,,8.0,1.0,3.0,7.0,2.0,2.0,,,10.0,13.0,,1.0,3.0,,1.0,81.0
23,"Cameron, Charlie",11,5,1,12,1,3.0,,4.0,,4.0,1.0,1.0,2.0,,,5.0,7.0,1.0,3.0,,,2.0,85.0
3,"Daniher, Joe",10,3,4,14,2,1.0,1.0,2.0,,3.0,,4.0,2.0,3.0,,4.0,9.0,,1.0,,1.0,1.0,100.0
5,"Dunkley, Josh",10,5,15,25,,,,5.0,1.0,,5.0,1.0,1.0,,,10.0,15.0,1.0,,1.0,,,83.0
28,"Fletcher, Jaspa",7,4,6,13,,,,2.0,3.0,1.0,2.0,1.0,,1.0,,3.0,10.0,,,1.0,,,74.0
35,"Lester, Ryan",13,8,3,16,,,,1.0,6.0,2.0,,2.0,1.0,1.0,,4.0,12.0,2.0,,2.0,,,80.0
1,"Lohmann, Kai",10,8,8,18,2,3.0,,4.0,,3.0,2.0,1.0,,1.0,,6.0,13.0,,2.0,,2.0,,76.0
6,"McCluggage, Hugh",13,5,7,20,,1.0,,3.0,2.0,3.0,4.0,3.0,2.0,,,6.0,15.0,,,1.0,,,85.0
46,"McInerney, Oscar",7,2,9,16,,,41.0,4.0,1.0,2.0,11.0,4.0,1.0,,,14.0,3.0,2.0,,6.0,,1.0,89.0
26,"McKenna, Conor",14,4,2,16,,1.0,,1.0,3.0,1.0,,1.0,,,,5.0,9.0,,,3.0,,1.0,81.0
13,"Morris, Logan",7,6,2,9,2,,,2.0,,2.0,,,,,,4.0,5.0,2.0,3.0,,,,71.0
9,"Neale, Lachie",18,3,11,29,,,,3.0,,9.0,4.0,4.0,3.0,,,13.0,16.0,,1.0,1.0,1.0,1.0,85.0
40,"Payne, Jack",11,7,4,15,,,,1.0,4.0,,,2.0,,1.0,,6.0,9.0,1.0,,9.0,,,97.0
16,"Rayner, Cam",3,3,4,7,,,,4.0,,2.0,,,,,,3.0,4.0,1.0,,,,,77.0
38,"Reville, Bruce",8,6,2,10,,1.0,,2.0,1.0,1.0,,,,,,2.0,8.0,,1.0,1.0,,,66.0
24 ↓,"Ryan, Brandon",2,1,,2,1,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,52.0
22 ↑,"Sharp, Harry",2,,,2,,,,,,,,3.0,,1.0,,2.0,1.0,,,1.0,,,26.0
44,"Wilmot, Darcy",12,4,6,18,,,,3.0,1.0,4.0,,,,,,4.0,12.0,,,6.0,,,80.0
15,"Zorko, Dayne",16,7,3,19,,1.0,,4.0,,1.0,,6.0,,4.0,,3.0,13.0,,,,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,106,112,328,10,15.0,42.0,62.0,34.0,49.0,37.0,38.0,17.0,12.0,,117.0,205.0,11.0,13.0,48.0,4.0,9.0,
Opposition,Opposition,200,82,157,357,15,10.0,43.0,60.0,39.0,51.0,38.0,50.0,12.0,17.0,6.0,117.0,226.0,6.0,16.0,39.0,9.0,11.0,
