Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Bode, Matthew",4,1,3,7,,,,1.0,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,
5,"Bond, Shane",10,7,7,17,,,,1.0,2.0,6.0,,2.0,,2.0,,,,,,,,,
26,"Burgoyne, Peter",5,,2,7,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,
6,"Cummings, Scott",1,,2,3,1,,,,,,,2.0,1.0,,,,,,,,,,
19,"Dickie, Donald",16,2,8,24,,,,2.0,2.0,5.0,2.0,3.0,,,,,,,,,,,
11,"Eagleton, Nathan",8,,2,10,2,,,,1.0,3.0,,2.0,2.0,,,,,,,,,,
17,"Fiegert, Nigel",4,1,2,6,,,,2.0,1.0,,1.0,2.0,,1.0,,,,,,,,,
8,"Francis, Fabian",15,4,4,19,,,,5.0,1.0,6.0,1.0,4.0,,3.0,,,,,,,,,
10,"Francou, Josh",6,,5,11,,,,2.0,,5.0,,4.0,,2.0,,,,,,,,,
39,"Heuskes, Adam",5,1,11,16,,,,,4.0,1.0,,,,2.0,,,,,,,,,
29,"Kingsley, Adam",15,2,8,23,1,,,2.0,4.0,3.0,2.0,1.0,3.0,,,,,,,,,,
20,"Lade, Brendon",3,1,1,4,,1.0,1.0,,,1.0,,,,,,,,,,,,,
9,"Lyle, Brayden",18,5,13,31,,,,1.0,2.0,1.0,5.0,3.0,3.0,,,,,,,,,,
33,"Mead, Darren",8,3,3,11,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,
13,"Morton, Danny",7,2,,7,,,,1.0,,6.0,3.0,2.0,1.0,3.0,,,,,,,,,
4,"Naish, Chris",12,3,8,20,,2.0,,,,3.0,2.0,2.0,,1.0,,,,,,,,,
14,"Paxman, Stephen",10,3,2,12,,,,2.0,7.0,2.0,,2.0,1.0,,,,,,,,,,
30,"Poole, Darryl",1,1,5,6,,,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,
2,"Primus, Matthew",14,5,10,24,1,,26.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,,,,,,,,,
16,"Tredrea, Warren",5,3,4,9,3,,1.0,1.0,,1.0,,2.0,1.0,2.0,,,,,,,,,
1,"Wanganeen, Gavin",7,,1,8,1,,,2.0,,3.0,1.0,,2.0,1.0,,,,,,,,,
15,"Wilson, Michael",6,,2,8,1,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,44,103,283,10,9.0,31.0,26.0,31.0,57.0,26.0,38.0,21.0,25.0,,,,,,,,,
Opposition,Opposition,199,59,80,279,15,8.0,14.0,43.0,39.0,49.0,17.0,26.0,25.0,21.0,6.0,,,,,,,,
