Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Cameron, Leon",24y 250d,123 (64-2-57 52.85%),54 (0.44),←,
16,"Croft, Matthew",24y 73d,48 (26-2-20 56.25%),23 (0.48),←,
11,"Curley, Todd",24y 116d,23 (7-1-15 32.61%),23 (1.00),20 (5-1-14 27.50%),22 (1.10)
14,"Darcy, Luke",21y 302d,31 (11-1-19 37.10%),26 (0.84),←,
28,"Dimattina, Paul",22y 169d,17 (8-0-9 47.06%),6 (0.35),←,
32,"Ellis, Craig",21y 340d,29 (13-0-16 44.83%),,←,
3,"Grant, Chris",24y 148d,151 (75-3-73 50.66%),282 (1.87),←,
9,"Hudson, Paul",26y 294d,141 (85-0-56 60.28%),271 (1.92),7 (5-0-2 71.43%),7 (1.00)
6,"Johnson, Brad",20y 296d,59 (24-2-33 42.37%),36 (0.61),←,
2,"Kolyniuk, Steven",26y 309d,127 (63-1-63 50.00%),131 (1.03),←,
39,"Liberatore, Tony",31y 88d,180 (93-3-84 52.50%),84 (0.47),←,
1,"Minton-Connell, Simon",28y 14d,94 (25-0-69 26.60%),274 (2.91),7 (5-0-2 71.43%),22 (3.14)
29,"Powell, Stephen",20y 245d,2 (2-0-0 100.00%),2 (1.00),←,
22,"Quill, Peter",27y 260d,65 (33-2-30 52.31%),19 (0.29),←,
36,"Romero, Jose",25y 282d,133 (67-1-65 50.75%),121 (0.91),44 (18-1-25 42.05%),23 (0.52)
38,"Sir, Sedat",22y 65d,19 (6-1-12 34.21%),,←,
5,"Smith, Rohan",23y 344d,82 (40-2-40 50.00%),46 (0.56),←,
8,"Southern, Daniel",22y 129d,49 (22-1-26 45.92%),9 (0.18),←,
7,"West, Scott",22y 177d,85 (40-1-44 47.65%),36 (0.42),←,
24,"Wira, Brad",25y 55d,29 (10-1-18 36.21%),2 (0.07),28 (10-1-17 37.50%),2 (0.07)
15,"Wynd, Scott",27y 105d,153 (73-3-77 48.69%),25 (0.16),←,
Totals,Totals,24y 193d,1640 (787-27-826 47.99%),1470 (0.90),,
C,"Wallace, Terry",38y 148d,17 (8-0-9 47.06%),,←,
