Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",7,1,4,11,,,,2.0,,,,,2.0,2.0,,,,,,,,,
32,"Bourke, David",11,4,3,14,2,,2.0,2.0,,,,,2.0,1.0,,,,,,,,,
17,"Broderick, Paul",14,5,16,30,,1.0,,1.0,,,,,2.0,1.0,3.0,,,,,,,,
21,"Bulluss, Paul",,,2,2,,,,,,,,,,,,,,,,,,,
9,"Campbell, Wayne",8,2,15,23,,,,1.0,,,,,,2.0,,,,,,,,,
15,"Charles, Justin",15,7,3,18,2,,7.0,3.0,,,,,2.0,2.0,1.0,,,,,,,,
10,"Daffy, Nick",22,4,5,27,5,1.0,,3.0,,,,,1.0,1.0,2.0,,,,,,,,
14,"Dear, Greg",5,1,3,8,1,,2.0,,,,,,1.0,,,,,,,,,,
25,"Gale, Brendon",7,4,5,12,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
1,"Gale, Michael",6,2,5,11,1,,,1.0,,,,,,,,,,,,,,,
2,"Gaspar, Darren",8,4,5,13,,,,1.0,,,,,,,,,,,,,,,
20,"Harrison, Ben",6,3,6,12,,2.0,,,,,,,,,,,,,,,,,
16,"Holland, Ben",3,1,6,9,2,,,,,,,,2.0,1.0,,,,,,,,,
8,"Merenda, Mark",5,2,5,10,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
28,"Moore, Ben",,,,,,,,,,,,,,1.0,,,,,,,,,
6,"Naish, Chris",13,4,2,15,3,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
7,"Prescott, Ashley",15,,6,21,1,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
12,"Richardson, Matthew",9,8,1,10,4,1.0,,1.0,,,,,1.0,,,,,,,,,,
4,"Rogers, Matthew",8,2,4,12,,1.0,,2.0,,,,,,1.0,,,,,,,,,
37,"Ryan, Damien",12,3,2,14,,,,1.0,,,,,1.0,,,,,,,,,,
5,"Tape, Jamie",10,6,8,18,,1.0,,3.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,63,106,290,21,13.0,13.0,26.0,,,,,19.0,17.0,6.0,,,,,,,,
Opposition,Opposition,180,65,114,294,15,15.0,20.0,32.0,,,,,17.0,19.0,,,,,,,,,
