Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",18,,6,24,2,2.0,,3.0,,,,,1.0,,,,,,,,,,
5,"Collins, Andrew",7,2,2,9,,,,3.0,,,,,3.0,1.0,,,,,,,,,
3,"Condon, Anthony",15,4,13,28,,,,,,,,,2.0,,,,,,,,,,
26,"Cooper, Paul",7,1,3,10,,,,1.0,,,,,2.0,1.0,,,,,,,,,
9,"Crawford, Shane",14,3,5,19,2,1.0,,1.0,,,,,,3.0,,,,,,,,,
13,"Dear, Paul",10,5,8,18,,1.0,6.0,4.0,,,,,2.0,2.0,,,,,,,,,
19,"Dunstall, Jason",14,11,6,20,10,2.0,,2.0,,,,,,5.0,3.0,,,,,,,,
16,"Gowers, Andrew",13,5,3,16,,1.0,,,,,,,,2.0,,,,,,,,,
34,"Graham, Mark",11,12,17,28,1,,,1.0,,,,,3.0,,,,,,,,,,
22,"Hargreaves, Tim",12,9,9,21,4,1.0,,3.0,,,,,1.0,3.0,,,,,,,,,
17,"Hudson, Paul",6,4,4,10,1,1.0,,,,,,,,1.0,,,,,,,,,
11,"Jarman, Darren",21,5,7,28,1,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,
1,"Jencke, Ray",11,2,7,18,1,,,1.0,,,,,4.0,1.0,,,,,,,,,
24,"Langford, Chris",13,3,8,21,,,,,,,,,1.0,3.0,,,,,,,,,
12,"Lawrence, Stephen",1,1,2,3,,,1.0,,,,,,,1.0,,,,,,,,,
20,"Maginness, Scott",9,4,3,12,,,,1.0,,,,,1.0,,,,,,,,,,
44,"Platten, John",17,2,5,22,,1.0,,3.0,,,,,1.0,,,,,,,,,,
18,"Pritchard, Darrin",17,1,6,23,,1.0,,,,,,,,,,,,,,,,,
38,"Tallis, Rayden",7,4,7,14,,1.0,,3.0,,,,,1.0,,,,,,,,,,
25,"Taylor, Jason",12,13,11,23,3,,2.0,2.0,,,,,,5.0,2.0,,,,,,,,
33,"Young, Matthew",3,2,3,6,,,,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,93,135,373,25,16.0,9.0,30.0,,,,,23.0,31.0,6.0,,,,,,,,
Opposition,Opposition,161,44,118,279,10,7.0,23.0,11.0,,,,,31.0,23.0,,,,,,,,,
