Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",15,2.0,7,22,,1.0,,7.0,4.0,3.0,5.0,3.0,2.0,,,12,10,,,3.0,,2.0,94.0
3,"Bartel, Jimmy",8,5.0,7,15,1.0,,,7.0,1.0,2.0,2.0,5.0,2.0,4.0,,6,9,,,1.0,,,94.0
24,"Blake, Mark",2,3.0,4,6,,,3.0,,,1.0,2.0,1.0,1.0,1.0,,4,3,1.0,,1.0,,,46.0
17,"Byrnes, Shannon",3,2.0,4,7,,,,,1.0,,1.0,,,,,2,5,,,2.0,,,55.0
31,"Chambers, Paul",1,,3,4,,,14.0,5.0,,1.0,1.0,,2.0,,,2,3,,,2.0,,,68.0
35,"Chapman, Paul",15,5.0,3,18,1.0,2.0,,5.0,1.0,1.0,1.0,9.0,3.0,1.0,,8,9,,2.0,,,,94.0
11,"Corey, Joel",11,4.0,5,16,,1.0,,1.0,3.0,4.0,2.0,4.0,2.0,1.0,,4,11,,,1.0,,,96.0
19,"Egan, Matthew",5,3.0,4,9,,,,1.0,,1.0,,2.0,1.0,,,5,4,1.0,,1.0,1.0,,56.0
16,"Gardiner, Charlie",9,5.0,5,14,,,,3.0,,6.0,,2.0,2.0,,,3,10,,,1.0,,,75.0
8,"Haynes, David",7,4.0,4,11,1.0,,,2.0,,5.0,,2.0,,,,3,8,1.0,1.0,2.0,,,86.0
41,"Hunt, Josh",9,4.0,5,14,,,,,7.0,,,6.0,,2.0,,2,12,,,4.0,,,94.0
9,"Kelly, James",10,5.0,10,20,,,,4.0,1.0,4.0,4.0,2.0,,,,9,11,,,1.0,1.0,,77.0
18,"Kingsley, Kent",10,7.0,2,12,1.0,3.0,,3.0,,2.0,,2.0,2.0,1.0,,4,8,,3.0,,,,100.0
36,"Koulouriotis, Paul",10,3.0,5,15,,,,4.0,5.0,3.0,1.0,1.0,2.0,1.0,,5,10,,,2.0,,,72.0
39,"Milburn, Darren",5,3.0,11,16,,,,3.0,3.0,,3.0,,,,,4,12,,,6.0,2.0,,100.0
21,"Mooney, Cameron",10,6.0,5,15,,,,1.0,5.0,3.0,,2.0,1.0,1.0,,4,11,1.0,1.0,2.0,,1.0,92.0
34,"Rahilly, James",5,4.0,7,12,,,,3.0,,2.0,,2.0,,,,2,10,,1.0,1.0,,,98.0
15,"Riccardi, Peter",5,2.0,5,10,,,,1.0,1.0,2.0,3.0,2.0,,,,4,6,,1.0,1.0,,,70.0
27,"Sanderson, Brenton",6,4.0,6,12,,,,1.0,2.0,2.0,1.0,,,,,2,9,,,,3.0,,74.0
30,"Scarlett, Matthew",9,2.0,3,12,,,,5.0,2.0,,,2.0,1.0,,,5,6,1.0,,5.0,,,92.0
10,"Tenace, Kane",6,2.0,4,10,,,,1.0,1.0,4.0,,1.0,,1.0,,3,9,1.0,,,2.0,,72.0
14,"Thurley, Cameron",9,2.0,4,13,3.0,2.0,,1.0,,1.0,1.0,3.0,4.0,,,8,5,,2.0,1.0,,,96.0
Totals,Totals,170,77.0,113,283,7.0,9.0,17.0,58.0,37.0,47.0,27.0,51.0,25.0,13.0,,101,181,6.0,11.0,37.0,9.0,3.0,
Opposition,Opposition,187,87.0,100,287,16.0,9.0,40.0,45.0,36.0,54.0,30.0,51.0,13.0,25.0,6.0,108,171,6.0,23.0,38.0,12.0,8.0,
