North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",25y 83d,49 (26-0-23 53.06%),16 (0.33),39 (19-0-20 48.72%),12 (0.31)
18,"Atley, Shaun",26y 225d,182 (92-0-90 50.55%),43 (0.24),←,
50,"Brown, Ben",26y 157d,105 (55-0-50 52.38%),227 (2.16),←,
10,"Cunnington, Ben",27y 300d,193 (99-0-94 51.30%),81 (0.42),←,
9,"Davies-Uniacke, Luke",19y 322d,13 (3-0-10 23.08%),2 (0.15),←,
14,"Dumont, Trent",23y 300d,66 (24-0-42 36.36%),22 (0.33),←,
22,"Goldstein, Todd",30y 299d,218 (110-1-107 50.69%),115 (0.53),←,
43,"Hall, Aaron",28y 168d,109 (34-1-74 31.65%),80 (0.73),6 (1-0-5 16.67%),4 (0.67)
8,"Hrovat, Nathan",24y 323d,65 (26-0-39 40.00%),35 (0.54),35 (12-0-23 34.29%),21 (0.60)
20,"Larkey, Nick",20y 324d,3 (0-0-3 0.00%),3 (1.00),←,
34,"Macmillan, Jamie",27y 215d,145 (74-0-71 51.03%),45 (0.31),←,
11,"McDonald, Luke",24y 76d,101 (52-0-49 51.49%),15 (0.15),←,
17,"Pittard, Jasper",28y 25d,132 (67-0-65 50.76%),12 (0.09),6 (1-0-5 16.67%),1 (0.17)
13,"Polec, Jared",26y 196d,112 (60-0-52 53.57%),60 (0.54),6 (1-0-5 16.67%),5 (0.83)
25,"Tarrant, Robbie",30y 1d,132 (63-0-69 47.73%),43 (0.33),←,
26,"Thomas, Tarryn",19y 32d,4 (1-0-3 25.00%),1 (0.25),←,
16,"Thompson, Scott",32y 352d,227 (109-2-116 48.46%),7 (0.03),←,
28,"Turner, Kayne",23y 116d,64 (32-0-32 50.00%),45 (0.70),←,
32,"Wood, Mason",25y 225d,43 (21-0-22 48.84%),53 (1.23),←,
19,"Wright, Sam",28y 285d,134 (75-0-59 55.97%),58 (0.43),←,
7,"Ziebell, Jack",28y 57d,194 (93-0-101 47.94%),147 (0.76),←,
44,"Zurhaar, Cameron",20y 339d,12 (4-0-8 33.33%),7 (0.58),←,
Totals,Totals,25y 334d,2303 (1120-4-1179 48.63%),1117 (0.49),,
C,"Scott, Brad",42y 358d,207 (104-0-103 50.24%),,←,
