Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
47,"Austin, Mark",6,3,3,9,,,,3.0,1.0,,1.0,1.0,,1.0,,2.0,6.0,,,3.0,,,90.0
5,"Boyd, Matthew",20,9,15,35,,,,4.0,4.0,4.0,6.0,2.0,,,,17.0,18.0,1.0,,4.0,,,94.0
45 ↓,"Campbell, Tom",4,3,2,6,,,9.0,1.0,2.0,,,,,,,3.0,3.0,1.0,,,,1.0,54.0
49,"Cordy, Ayce",2,2,3,5,,,,2.0,,,,,,,,4.0,1.0,2.0,,,,,79.0
4,"Cross, Daniel",13,9,13,26,,,2.0,6.0,1.0,1.0,4.0,,1.0,,,10.0,16.0,1.0,2.0,1.0,,,87.0
40,"Dahlhaus, Luke",12,3,6,18,2,1.0,,1.0,,1.0,1.0,4.0,2.0,,,7.0,13.0,,,2.0,,,87.0
29,"Dickson, Tory",9,4,6,15,3,1.0,,2.0,,1.0,1.0,,2.0,,,6.0,9.0,,1.0,,,1.0,92.0
33,"Djerrkura, Nathan",7,5,10,17,,,,4.0,1.0,5.0,1.0,1.0,,1.0,,7.0,10.0,,,2.0,,,78.0
9,"Gilbee, Lindsay",14,8,8,22,,,,,4.0,2.0,1.0,5.0,,,,4.0,14.0,,,5.0,,2.0,86.0
16,"Griffen, Ryan",9,,7,16,1,,,5.0,,2.0,4.0,2.0,2.0,,,7.0,9.0,,,1.0,,,84.0
7,"Higgins, Shaun",11,4,12,23,1,,,2.0,3.0,2.0,,3.0,2.0,1.0,,6.0,17.0,,,1.0,,3.0,86.0
30,"Howard, Christian",10,3,6,16,,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,6.0,10.0,,,2.0,3.0,,89.0
36,"Lake, Brian",13,9,4,17,,,,4.0,5.0,,1.0,1.0,2.0,1.0,,8.0,9.0,2.0,,3.0,,,94.0
21,"Liberatore, Tom",14,6,11,25,,,,1.0,1.0,1.0,7.0,5.0,1.0,2.0,,12.0,13.0,,,1.0,,,84.0
37,"Markovic, Lukas",7,5,,7,,,,3.0,3.0,,,7.0,,3.0,,1.0,6.0,1.0,,6.0,,,94.0
27,"Minson, Will",10,7,9,19,1,1.0,34.0,5.0,3.0,3.0,3.0,4.0,1.0,3.0,,9.0,10.0,3.0,2.0,1.0,,,84.0
42,"Picken, Liam",11,7,8,19,,,,6.0,3.0,1.0,,2.0,,1.0,,1.0,19.0,,,1.0,,,90.0
11,"Sherman, Justin",9,6,3,12,,2.0,,1.0,,4.0,,2.0,,1.0,,3.0,9.0,,1.0,,,,78.0
14,"Smith, Clay",11,3,6,17,,,,5.0,4.0,2.0,4.0,4.0,,3.0,,9.0,9.0,,,3.0,,,75.0
15 ↑,"Tutt, Jason",4,2,,4,,,,2.0,,,1.0,,,,,1.0,3.0,,,,1.0,,34.0
3,"Wallis, Mitch",11,6,16,27,,,,2.0,1.0,1.0,3.0,4.0,1.0,1.0,,9.0,20.0,,,2.0,,,76.0
10,"Wood, Easton",9,7,7,16,,,,,,3.0,,2.0,,1.0,,3.0,13.0,,,1.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,111,155,371,8,9.0,45.0,61.0,37.0,36.0,39.0,50.0,15.0,20.0,,135.0,237.0,11.0,6.0,39.0,4.0,7.0,
Opposition,Opposition,223,105,125,348,14,11.0,48.0,76.0,26.0,54.0,42.0,39.0,20.0,15.0,6.0,133.0,209.0,17.0,16.0,43.0,5.0,8.0,
