Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",10,2,8,18,,,,3.0,2.0,6.0,1.0,1.0,1.0,,,2.0,14.0,,,,,4.0,66.0
37,"Barrass, Tom",4,3,5,9,,,,1.0,3.0,,1.0,1.0,,,,3.0,6.0,,,4.0,,,90.0
24,"Battle, Josh",15,7,14,29,,,,3.0,7.0,2.0,1.0,5.0,1.0,,3.0,7.0,17.0,,,5.0,2.0,,94.0
18,"Chol, Mabior",15,9,2,17,3,2.0,1.0,4.0,,4.0,1.0,,1.0,,,4.0,12.0,3.0,5.0,1.0,,1.0,90.0
16,"DAmbrosio, Massimo",13,4,2,15,,1.0,,3.0,2.0,2.0,2.0,1.0,2.0,,,5.0,10.0,,1.0,,,,79.0
33,"Ginnivan, Jack",14,4,3,17,2,1.0,,7.0,1.0,8.0,1.0,,1.0,,,2.0,12.0,,,1.0,,1.0,84.0
19,"Gunston, Jack",9,6,5,14,4,2.0,,3.0,,1.0,,3.0,2.0,1.0,,5.0,9.0,,4.0,1.0,,2.0,81.0
15,"Hardwick, Blake",8,6,5,13,1,1.0,,1.0,1.0,,,2.0,,2.0,,3.0,9.0,,3.0,2.0,,1.0,83.0
44,"Hustwaite, Henry",12,2,12,24,,,,2.0,,2.0,3.0,3.0,,,,7.0,17.0,,,,,,75.0
4,"Impey, Jarman",7,3,10,17,,,,3.0,1.0,2.0,1.0,2.0,,,,8.0,9.0,,,2.0,,,82.0
42 ↑,"Macdonald, Bailey",3,,5,8,,,,,1.0,,,1.0,1.0,,,1.0,6.0,,,,1.0,,47.0
31,"Macdonald, Connor",12,5,4,16,2,3.0,,4.0,,4.0,,3.0,1.0,1.0,,2.0,14.0,,4.0,1.0,,1.0,83.0
28,"Mackenzie, Cam",11,,9,20,,,,9.0,2.0,6.0,4.0,2.0,3.0,,,10.0,10.0,,,,,,79.0
17,"Meek, Lloyd",8,3,11,19,,1.0,58.0,4.0,,4.0,4.0,,1.0,,,7.0,13.0,,1.0,3.0,,,86.0
13,"Moore, Dylan",11,7,6,17,1,,,3.0,2.0,3.0,1.0,1.0,1.0,,,6.0,11.0,,1.0,2.0,1.0,1.0,76.0
1,"Morrison, Harry",8,3,14,22,1,,,3.0,1.0,2.0,2.0,1.0,,,,12.0,10.0,1.0,,2.0,,1.0,79.0
3,"Newcombe, Jai",7,3,13,20,1,,,8.0,1.0,2.0,7.0,1.0,,1.0,,13.0,8.0,1.0,,,,,77.0
14 ↓,"Scrimshaw, Jack",4,1,1,5,,,,1.0,2.0,,,,1.0,,,2.0,2.0,,,1.0,,,41.0
6,"Sicily, James",13,5,10,23,,,,2.0,4.0,1.0,,3.0,2.0,1.0,1.0,5.0,15.0,,,2.0,,,86.0
25,"Ward, Josh",9,2,14,23,,1.0,,7.0,,3.0,5.0,1.0,1.0,,,11.0,14.0,,,1.0,1.0,1.0,79.0
34,"Watson, Nick",5,4,5,10,1,1.0,,4.0,1.0,1.0,,3.0,3.0,2.0,,3.0,7.0,,2.0,,4.0,,81.0
23,"Weddle, Josh",8,5,5,13,1,1.0,1.0,,4.0,1.0,2.0,2.0,,,,6.0,7.0,4.0,2.0,4.0,,,83.0
5,"Worpel, James",9,2,15,24,1,1.0,,4.0,4.0,2.0,9.0,6.0,2.0,3.0,2.0,18.0,9.0,,,2.0,1.0,1.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,86,178,393,18,16.0,60.0,79.0,39.0,56.0,45.0,42.0,24.0,11.0,6.0,142.0,241.0,9.0,23.0,34.0,10.0,14.0,
Opposition,Opposition,167,62,145,312,11,8.0,37.0,65.0,36.0,50.0,36.0,69.0,11.0,24.0,,126.0,180.0,7.0,6.0,31.0,7.0,5.0,
