Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",5,,10.0,15,,,,8.0,,4.0,1.0,3.0,,2.0,,6,7,,,1.0,,,63.0
24,"Bews, Jed",4,4.0,5.0,9,,,,3.0,1.0,1.0,,,,,,2,6,,,,,,87.0
46,"Blicavs, Mark",7,2.0,6.0,13,,,13.0,6.0,,5.0,2.0,5.0,2.0,2.0,,7,7,1.0,,5.0,,,83.0
5,"Cameron, Jeremy",13,8.0,5.0,18,2.0,1.0,,1.0,,2.0,1.0,3.0,1.0,3.0,,7,14,2.0,3.0,2.0,,,98.0
15,"Ceglar, Jonathon",6,,5.0,11,,,18.0,1.0,3.0,2.0,4.0,6.0,,2.0,,11,1,,,5.0,,,65.0
45,"Close, Brad",10,4.0,9.0,19,1.0,3.0,,7.0,1.0,4.0,,1.0,,,,3,16,,1.0,2.0,,2.0,83.0
35,"Dangerfield, Patrick",16,4.0,10.0,26,1.0,,,2.0,1.0,6.0,7.0,5.0,1.0,1.0,3.0,10,14,,1.0,4.0,,,63.0
16,"De Koning, Sam",9,9.0,5.0,14,,,,1.0,3.0,,,,1.0,,,5,9,2.0,,8.0,,,90.0
22,"Duncan, Mitch",13,9.0,10.0,23,,,,1.0,5.0,3.0,2.0,1.0,,,,3,18,,,3.0,,,91.0
29,"Guthrie, Cameron",14,2.0,11.0,25,2.0,2.0,,2.0,1.0,1.0,6.0,,3.0,,2.0,16,9,1.0,2.0,1.0,,,70.0
39,"Guthrie, Zach",12,5.0,9.0,21,,,,1.0,3.0,3.0,,3.0,,1.0,,5,15,,,4.0,,1.0,77.0
26,"Hawkins, Tom",10,7.0,,10,2.0,3.0,3.0,2.0,,1.0,1.0,1.0,,,,3,8,1.0,4.0,1.0,,1.0,95.0
38,"Henry, Jack",9,5.0,4.0,13,,,,3.0,3.0,,,2.0,1.0,,,4,7,,,3.0,,,100.0
9,"Holmes, Max",10,5.0,8.0,18,,,,2.0,,5.0,1.0,3.0,,1.0,,5,13,,,2.0,,3.0,86.0
8,"Kolodjashnij, Jake",6,5.0,6.0,12,,,,1.0,2.0,,1.0,1.0,,,,5,6,1.0,,4.0,,,83.0
32,"Miers, Gryan",8,4.0,6.0,14,1.0,1.0,,3.0,,3.0,1.0,,,,,5,10,,2.0,1.0,,2.0,81.0
42,"OConnor, Mark",7,3.0,3.0,10,,,,,,2.0,,,,,,3,7,,,1.0,,,81.0
3 ↑,"Parfitt, Brandan",1,2.0,3.0,4,,,,2.0,,,,,,,,2,2,,1.0,,,,24.0
23 ↓,"Rohan, Gary",5,2.0,2.0,7,2.0,,,2.0,,,1.0,2.0,,1.0,,2,6,,1.0,1.0,,,53.0
14,"Selwood, Joel",5,1.0,8.0,13,,,,3.0,1.0,2.0,4.0,2.0,1.0,,,9,4,,,2.0,,,67.0
7,"Smith, Isaac",18,8.0,8.0,26,1.0,,,1.0,2.0,4.0,,4.0,,,,7,17,,2.0,,,1.0,88.0
18,"Stengle, Tyson",12,5.0,4.0,16,2.0,,,2.0,1.0,5.0,2.0,3.0,,1.0,,6,10,,,2.0,,1.0,84.0
44,"Stewart, Tom",20,10.0,2.0,22,,,,2.0,8.0,2.0,,4.0,,2.0,,4,14,1.0,,5.0,,1.0,88.0
Totals,Totals,220,104.0,139.0,359,14.0,10.0,34.0,56.0,35.0,55.0,34.0,49.0,10.0,16.0,5.0,130,220,9.0,17.0,57.0,,12.0,
Opposition,Opposition,217,100.0,144.0,361,9.0,12.0,27.0,49.0,41.0,45.0,34.0,60.0,16.0,10.0,1.0,133,227,11.0,12.0,42.0,5.0,7.0,
