Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Baker, Oskar",16.0,11.0,4.0,20.0,,,,,2.0,5.0,,3.0,,1.0,,2.0,19.0,,,1.0,2.0,2.0,79.0
4,"Bontempelli, Marcus",13.0,5.0,6.0,19.0,,1.0,,6.0,2.0,4.0,6.0,1.0,2.0,1.0,,9.0,14.0,,1.0,2.0,,4.0,84.0
31,"Dale, Bailey",19.0,5.0,6.0,25.0,,,,1.0,3.0,7.0,,4.0,1.0,,,3.0,19.0,,,1.0,1.0,,85.0
35,"Daniel, Caleb",14.0,5.0,13.0,27.0,1.0,,,7.0,6.0,4.0,6.0,3.0,1.0,,,8.0,18.0,,,,2.0,,84.0
15,"Duryea, Taylor",7.0,4.0,3.0,10.0,,,,3.0,2.0,2.0,1.0,4.0,2.0,3.0,,4.0,7.0,1.0,,2.0,1.0,,79.0
44,"English, Tim",7.0,5.0,4.0,11.0,1.0,1.0,30.0,5.0,,3.0,2.0,4.0,1.0,1.0,3.0,5.0,7.0,,1.0,2.0,2.0,1.0,85.0
39,"Johannisen, Jason",17.0,5.0,7.0,24.0,1.0,,,,3.0,1.0,,1.0,,,,6.0,15.0,,,2.0,1.0,,80.0
32,"Jones, Arthur",5.0,3.0,7.0,12.0,1.0,1.0,,1.0,1.0,4.0,1.0,2.0,1.0,,,2.0,10.0,,2.0,2.0,,,79.0
19,"Jones, Liam",8.0,6.0,2.0,10.0,,,,1.0,1.0,,,,,,,1.0,9.0,1.0,,3.0,,,96.0
42,"Keath, Alex",5.0,3.0,13.0,18.0,,,,1.0,2.0,1.0,,1.0,,,,7.0,11.0,,,4.0,,,84.0
7,"Lobb, Rory",4.0,2.0,5.0,9.0,2.0,,6.0,,1.0,2.0,,2.0,,,,4.0,5.0,1.0,2.0,,,1.0,88.0
11,"Macrae, Jack",7.0,2.0,19.0,26.0,,,,7.0,1.0,5.0,6.0,3.0,1.0,1.0,,13.0,12.0,,,2.0,,,78.0
16,"McLean, Toby",,,,,,,,,,,,,,,,,,,,,,,
30,"McNeil, Lachlan",4.0,2.0,6.0,10.0,,2.0,,5.0,,2.0,,,1.0,,,4.0,7.0,,,,,,66.0
33,"Naughton, Aaron",9.0,5.0,6.0,15.0,4.0,3.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,9.0,7.0,2.0,4.0,1.0,,1.0,87.0
22,"OBrien, Tim",11.0,5.0,2.0,13.0,,,,3.0,3.0,,,1.0,2.0,,,5.0,8.0,,,9.0,,,96.0
20,"Richards, Ed",14.0,7.0,5.0,19.0,,,,1.0,6.0,2.0,1.0,4.0,,,,7.0,12.0,,,5.0,2.0,,80.0
28,"Scott, Anthony",6.0,2.0,5.0,11.0,1.0,1.0,,3.0,,,,3.0,1.0,1.0,,4.0,7.0,,,3.0,,1.0,76.0
6,"Smith, Bailey",13.0,4.0,11.0,24.0,,,,4.0,2.0,3.0,7.0,,1.0,,,12.0,12.0,,,,,,84.0
1,"Treloar, Adam",8.0,4.0,15.0,23.0,,1.0,,6.0,1.0,5.0,3.0,,1.0,,,6.0,17.0,,,,1.0,1.0,82.0
2,"Ugle-Hagan, Jamarra",4.0,3.0,6.0,10.0,2.0,,,,,2.0,,3.0,2.0,,,6.0,5.0,,1.0,,,,75.0
3,"Weightman, Cody",1.0,1.0,2.0,3.0,,,,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,,1.0,,,72.0
34,"Williams, Bailey",12.0,8.0,12.0,24.0,1.0,,,2.0,,3.0,1.0,3.0,1.0,2.0,,1.0,23.0,,1.0,1.0,,,81.0
Totals,Totals,204.0,97.0,159.0,363.0,14.0,10.0,37.0,59.0,36.0,58.0,36.0,45.0,19.0,11.0,5.0,120.0,245.0,5.0,12.0,41.0,12.0,11.0,
Opposition,Opposition,219.0,103.0,176.0,395.0,9.0,11.0,52.0,54.0,44.0,47.0,38.0,64.0,11.0,19.0,1.0,138.0,247.0,8.0,14.0,36.0,7.0,7.0,
