Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",19y 119d,17 (12-0-5 70.59%),8 (0.47),←,
3,"Bizzell, Clint",26y 317d,104 (47-1-56 45.67%),74 (0.71),29 (15-0-14 51.72%),2 (0.07)
25,"Brown, Nathan",26y 270d,62 (30-0-32 48.39%),17 (0.27),←,
32,"Bruce, Cameron",23y 223d,72 (38-0-34 52.78%),79 (1.10),←,
35,"Ferguson, Ryan",21y 224d,7 (3-0-4 42.86%),1 (0.14),←,
30,"Godfrey, Simon",22y 205d,31 (16-0-15 51.61%),3 (0.10),←,
18,"Green, Brad",22y 59d,69 (37-0-32 53.62%),106 (1.54),←,
1,"Heffernan, Chris",24y 102d,104 (70-1-33 67.79%),39 (0.38),7 (3-0-4 42.86%),1 (0.14)
40,"Jamar, Mark",19y 275d,2 (2-0-0 100.00%),1 (0.50),←,
16,"Johnstone, Travis",22y 298d,76 (36-0-40 47.37%),60 (0.79),←,
11,"Jolly, Darren",21y 186d,28 (14-0-14 50.00%),10 (0.36),←,
36,"Leoncelli, Andrew",28y 298d,137 (64-0-73 46.72%),65 (0.47),←,
23,"McDonald, James",26y 218d,99 (50-0-49 50.51%),32 (0.32),←,
37,"Miller, Brad",19y 309d,8 (4-0-4 50.00%),,←,
9,"Neitz, David",28y 109d,211 (98-0-113 46.45%),387 (1.83),←,
24,"Robertson, Russell",24y 168d,107 (55-0-52 51.40%),162 (1.51),←,
6,"Thompson, Scott",20y 58d,17 (7-0-10 41.18%),6 (0.35),←,
19,"Vardy, Peter",27y 105d,121 (61-0-60 50.41%),191 (1.58),25 (13-0-12 52.00%),41 (1.64)
10,"Ward, Daniel",25y 306d,73 (32-0-41 43.84%),21 (0.29),←,
45,"Whelan, Matthew",23y 179d,53 (27-0-26 50.94%),5 (0.09),←,
26,"Williams, Luke",23y 133d,32 (17-0-15 53.13%),6 (0.19),←,
13,"Yze, Adem",25y 232d,172 (78-0-94 45.35%),123 (0.72),←,
Totals,Totals,23y 316d,1602 (798-2-802 49.81%),1396 (0.87),,
C,"Daniher, Neale",42y 85d,125 (64-0-61 51.20%),,←,
