Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Cameron, Darcy",29y 351d,111 (67-3-41 61.71%),67 (0.60),110 (67-3-40 62.27%),67 (0.61)
25,"Crisp, Jack",31y 275d,265 (148-4-113 56.60%),94 (0.35),247 (141-4-102 57.89%),84 (0.34)
7,"Daicos, Josh",26y 220d,142 (87-3-52 62.32%),65 (0.46),←,
35,"Daicos, Nick",22y 182d,86 (61-2-23 72.09%),56 (0.65),←,
5,"Elliott, Jamie",32y 317d,210 (132-3-75 63.57%),328 (1.56),←,
32,"Hoskin-Elliott, Will",31y 305d,237 (124-3-110 52.95%),195 (0.82),185 (112-3-70 61.35%),153 (0.83)
9,"Houston, Dan",28y 53d,181 (119-0-62 65.75%),45 (0.25),13 (12-0-1 92.31%),4 (0.31)
38,"Howe, Jeremy",35y 5d,267 (123-3-141 46.63%),103 (0.39),167 (101-3-63 61.38%),23 (0.14)
1,"Lipinski, Patrick",26y 352d,133 (83-2-48 63.16%),69 (0.52),77 (52-2-23 68.83%),39 (0.51)
44,"Long, Ned",22y 149d,28 (17-0-11 60.71%),9 (0.32),23 (17-0-6 73.91%),8 (0.35)
37,"Markov, Oleg",29y 57d,90 (48-0-42 53.33%),8 (0.09),39 (26-0-13 66.67%),3 (0.08)
4,"Maynard, Brayden",28y 287d,220 (121-4-95 55.91%),24 (0.11),←,
11,"McStay, Daniel",30y 10d,191 (101-0-90 52.88%),182 (0.95),30 (23-0-7 76.67%),44 (1.47)
28,"Membrey, Tim",31y 39d,194 (98-2-94 51.03%),315 (1.62),15 (13-0-2 86.67%),22 (1.47)
41,"Mihocek, Brody",32y 150d,151 (93-3-55 62.58%),259 (1.72),←,
6,"Mitchell, Tom",32y 34d,204 (112-4-88 55.88%),84 (0.41),33 (25-1-7 77.27%),8 (0.24)
30,"Moore, Darcy",29y 160d,186 (103-4-79 56.45%),67 (0.36),←,
15,"Parker, Wil",23y 36d,7 (5-1-1 78.57%),1 (0.14),←,
10,"Pendlebury, Scott",37y 178d,417 (255-5-157 61.75%),204 (0.49),←,
12,"Perryman, Harry",26y 197d,145 (82-1-62 56.90%),32 (0.22),16 (14-0-2 87.50%),4 (0.25)
3,"Quaynor, Isaac",25y 170d,124 (76-2-46 62.10%),5 (0.04),←,
45,"Steele, Roan",22y 288d,1 (1-0-0 100.00%),,←,
33,"Sullivan, Lachlan",27y 282d,21 (17-1-3 83.33%),7 (0.33),←,
Totals,Totals,28y 321d,3611 (2073-50-1488 57.41%),2219 (0.61),,
C,"McRae, Craig",51y 285d,90 (64-2-24 72.22%),,←,
