Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",23y 275d,64 (35-0-29 54.69%),66 (1.03),39 (23-0-16 58.97%),44 (1.13)
21,"Barry, Leo",23y 336d,70 (38-0-32 54.29%),49 (0.70),←,
24,"Bolton, Jude",21y 36d,29 (13-0-16 44.83%),19 (0.66),←,
8,"Cresswell, Daryn",29y 333d,189 (80-1-108 42.59%),161 (0.85),←,
28,"Crouch, Jared",23y 46d,67 (34-0-33 50.75%),12 (0.18),←,
15,"Doyle, Stephen",19y 281d,5 (4-0-1 80.00%),,←,
6,"Dunkley, Andrew",32y 295d,181 (77-2-102 43.09%),10 (0.06),←,
12,"Fosdike, Nic",21y 53d,34 (17-0-17 50.00%),18 (0.53),←,
37,"Goodes, Adam",21y 102d,46 (22-0-24 47.83%),68 (1.48),←,
31,"Kirk, Brett",24y 177d,16 (7-0-9 43.75%),8 (0.50),←,
34,"Luff, Troy",31y 149d,146 (68-2-76 47.26%),85 (0.58),←,
4,"Mathews, Ben",22y 142d,47 (24-0-23 51.06%),7 (0.15),←,
11,"Maxfield, Stuart",29y 11d,207 (104-2-101 50.72%),122 (0.59),118 (69-1-48 58.90%),57 (0.48)
13,"McPherson, Daniel",25y 289d,75 (44-1-30 59.33%),18 (0.24),←,
23,"Nicks, Matthew",25y 342d,94 (53-0-41 56.38%),42 (0.45),←,
19,"OLoughlin, Michael",24y 59d,127 (71-1-55 56.30%),186 (1.46),←,
22,"Saddington, Jason",21y 179d,70 (37-0-33 52.86%),24 (0.34),←,
25,"Schauble, Andrew",24y 154d,105 (40-0-65 38.10%),20 (0.19),26 (13-0-13 50.00%),9 (0.35)
2,"Schwass, Wayne",32y 144d,255 (139-0-116 54.51%),141 (0.55),71 (38-0-33 53.52%),44 (0.62)
1,"Stafford, Greg",26y 236d,114 (54-1-59 47.81%),42 (0.37),←,
33,"Warfe, Rowan",24y 301d,90 (37-0-53 41.11%),5 (0.06),64 (36-0-28 56.25%),4 (0.06)
10,"Williams, Paul",28y 17d,193 (84-2-107 44.04%),226 (1.17),4 (3-0-1 75.00%),3 (0.75)
Totals,Totals,25y 130d,2224 (1082-12-1130 48.65%),1329 (0.60),,
C,"Eade, Rodney",43y 16d,121 (69-1-51 57.44%),,←,
