Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",4,1,3,7,,2.0,,3.0,,,,2.0,,1.0,,3.0,4.0,,,,,,84.0
15,"Anderson, Noah",13,3,13,26,,,,,3.0,3.0,7.0,4.0,,1.0,,18.0,9.0,,,1.0,,,84.0
10,"Ballard, Charlie",14,10,3,17,,,,2.0,,,,3.0,1.0,,,7.0,10.0,1.0,,6.0,,,97.0
3,"Bowes, Jack",20,8,4,24,,,,3.0,7.0,4.0,3.0,3.0,,1.0,,7.0,11.0,1.0,,1.0,2.0,1.0,84.0
7,"Brodie, Will",3,1,5,8,,,,2.0,,1.0,2.0,3.0,,,,6.0,2.0,,,,,,62.0
29,"Burgess, Chris",7,5,2,9,2,1.0,8.0,4.0,,2.0,2.0,1.0,,,,7.0,2.0,3.0,4.0,2.0,,1.0,85.0
25,"Collins, Sam",8,6,2,10,,,,2.0,5.0,,,3.0,1.0,1.0,,4.0,7.0,,,9.0,,,100.0
4,"Ellis, Brandon",16,7,9,25,1,,,4.0,2.0,3.0,3.0,2.0,1.0,,,7.0,17.0,,,1.0,,,86.0
1,"Greenwood, Hugh",16,2,7,23,,1.0,,13.0,2.0,7.0,10.0,4.0,4.0,1.0,,18.0,6.0,,,2.0,,2.0,80.0
5,"Harbrow, Jarrod",14,8,2,16,,,,1.0,2.0,1.0,,,1.0,,,6.0,10.0,1.0,,,,,74.0
39 ↑,"Holman, Nick",3,1,,3,2,,,,,1.0,,,,,,2.0,1.0,1.0,,,,,26.0
34,"King, Ben",6,4,,6,4,,,1.0,,2.0,,1.0,1.0,1.0,,1.0,5.0,,3.0,2.0,,,97.0
23,"Lemmens, Sean",11,5,4,15,,,,3.0,4.0,2.0,,1.0,3.0,1.0,,7.0,7.0,1.0,,1.0,,,81.0
13,"Lukosius, Jack",18,9,1,19,,1.0,,2.0,4.0,7.0,,6.0,1.0,1.0,,5.0,13.0,1.0,1.0,5.0,,,85.0
44,"Macpherson, Darcy",11,5,7,18,1,1.0,,5.0,,3.0,,3.0,2.0,1.0,,10.0,6.0,2.0,,1.0,,,76.0
17,"Markov, Oleg",13,7,2,15,,1.0,,1.0,4.0,2.0,,3.0,,,,4.0,10.0,1.0,,4.0,2.0,1.0,79.0
11,"Miller, Touk",10,2,12,22,,,,9.0,3.0,3.0,3.0,5.0,1.0,3.0,,7.0,15.0,,,,,,73.0
27,"Powell, Wil",9,4,5,14,,,,2.0,2.0,3.0,1.0,,1.0,,,8.0,6.0,,,2.0,,2.0,85.0
22,"Rankine, Izak",6,1,7,13,1,2.0,,1.0,,6.0,3.0,3.0,,2.0,,8.0,5.0,,,1.0,2.0,1.0,91.0
6,"Sexton, Alex",5,2,,5,,1.0,,,,1.0,,,,,,,5.0,,,,,1.0,64.0
24,"Swallow, David",8,4,4,12,,,,3.0,,3.0,3.0,4.0,1.0,3.0,,5.0,7.0,1.0,,2.0,,,78.0
14,"Weller, Lachie",7,6,5,12,1,,,9.0,2.0,4.0,1.0,3.0,,,,3.0,9.0,,1.0,,,1.0,73.0
28 ↓,"Witts, Jarrod",8,3,2,10,,1.0,26.0,,1.0,,3.0,1.0,2.0,,,7.0,2.0,1.0,1.0,3.0,,,57.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,104,99,329,12,13.0,34.0,70.0,41.0,58.0,41.0,55.0,20.0,17.0,,150.0,169.0,14.0,10.0,43.0,6.0,10.0,
Opposition,Opposition,210,81,161,371,14,11.0,36.0,58.0,45.0,57.0,32.0,61.0,17.0,20.0,6.0,148.0,219.0,12.0,11.0,58.0,,9.0,
