Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",18,2,7,25,1,,,,,,,,,,2.0,,,,,,,,
7,"Ayres, Gary",16,9,6,22,,,,3.0,,,,,,1.0,,,,,,,,,
29,"Baxter, Darren",7,4,9,16,1,,,1.0,,,,,,2.0,,,,,,,,,
5,"Collins, Andrew",5,2,6,11,,2.0,,5.0,,,,,1.0,1.0,,,,,,,,,
3,"Condon, Anthony",11,8,8,19,,,,2.0,,,,,1.0,1.0,,,,,,,,,
26,"Cooper, Paul",19,6,9,28,1,2.0,,4.0,,,,,4.0,1.0,,,,,,,,,
9,"Crawford, Shane",14,6,8,22,2,2.0,,1.0,,,,,3.0,3.0,,,,,,,,,
14,"Dear, Greg",3,,4,7,,,10.0,1.0,,,,,2.0,3.0,,,,,,,,,
19,"Dunstall, Jason",16,11,2,18,10,3.0,,,,,,,,2.0,3.0,,,,,,,,
16,"Gowers, Andrew",7,6,6,13,1,,,,,,,,,1.0,,,,,,,,,
6,"Hall, Tony",10,10,5,15,4,3.0,,,,,,,,,,,,,,,,,
17,"Hudson, Paul",6,4,4,10,1,3.0,,,,,,,1.0,1.0,,,,,,,,,
11,"Jarman, Darren",18,6,11,29,,1.0,,4.0,,,,,2.0,3.0,,,,,,,,,
24,"Langford, Chris",6,2,4,10,,,,,,,,,2.0,2.0,,,,,,,,,
31,"Madigan, Greg",4,4,2,6,1,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
20,"Maginness, Scott",10,2,7,17,,1.0,,2.0,,,,,3.0,2.0,,,,,,,,,
36,"Nixon, Ricky",14,3,4,18,1,,,,,,,,,,,,,,,,,,
44,"Platten, John",10,1,7,17,1,,,2.0,,,,,,1.0,,,,,,,,,
18,"Pritchard, Darrin",5,1,4,9,,,,1.0,,,,,,2.0,,,,,,,,,
25,"Taylor, Jason",7,4,6,13,,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,91,119,325,24,19.0,11.0,27.0,,,,,22.0,27.0,5.0,,,,,,,,
Opposition,Opposition,185,59,130,315,15,16.0,19.0,29.0,,,,,27.0,22.0,1.0,,,,,,,,
