Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",14,6,2,16,,,,1.0,6.0,1.0,1.0,,1.0,,,1.0,11.0,,,1.0,,,93.0
16,"Brown, Leigh",2,1,2,4,,1.0,,3.0,,,,1.0,,1.0,,1.0,3.0,,,,,1.0,59.0
27,"Edwards, Aaron",8,8,1,9,1,,,,2.0,2.0,,,,,,2.0,7.0,2.0,2.0,1.0,,2.0,92.0
24,"Firrito, Michael",6,5,6,12,,,,2.0,2.0,,,2.0,,1.0,,4.0,6.0,2.0,,4.0,1.0,,89.0
6,"Grant, Shannon",14,11,11,25,,,,,2.0,5.0,2.0,4.0,,,,4.0,22.0,,,2.0,4.0,1.0,91.0
15,"Green, Kasey",10,6,7,17,,,,4.0,1.0,3.0,3.0,,,,,5.0,12.0,1.0,,2.0,,,79.0
31,"Hale, David",12,10,3,15,,,6.0,2.0,,3.0,2.0,1.0,3.0,1.0,,6.0,9.0,2.0,3.0,1.0,,,84.0
4,"Harris, Daniel",11,8,16,27,,1.0,,8.0,2.0,1.0,2.0,2.0,1.0,,,6.0,21.0,,,2.0,,,71.0
29,"Harvey, Brent",18,9,12,30,1,1.0,,2.0,3.0,6.0,1.0,2.0,1.0,,3.0,4.0,24.0,,,1.0,6.0,,91.0
21,"Jones, Corey",16,6,3,19,7,4.0,,2.0,1.0,3.0,,1.0,3.0,,,11.0,8.0,1.0,3.0,,,,92.0
1,"McIntosh, Hamish",15,5,11,26,1,,12.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,11.0,15.0,1.0,1.0,2.0,,,70.0
42,"McMahon, Scott",6,3,3,9,,,,1.0,1.0,3.0,,,2.0,,,3.0,6.0,,,3.0,,1.0,71.0
20,"Petrie, Drew",11,7,3,14,2,1.0,3.0,2.0,,2.0,1.0,1.0,1.0,1.0,,6.0,8.0,2.0,3.0,3.0,,,93.0
30,"Pratt, Daniel",12,2,4,16,,,,1.0,3.0,,,,1.0,,,8.0,5.0,1.0,,5.0,,,100.0
3,"Rawlings, Brady",6,4,11,17,,1.0,,2.0,2.0,3.0,1.0,2.0,,,,4.0,14.0,,,,2.0,,82.0
32,"Sansbury, Eddie",10,4,3,13,2,,,,,3.0,1.0,2.0,,,,4.0,9.0,,1.0,,,,68.0
7,"Simpson, Adam",11,7,12,23,,,2.0,5.0,,2.0,7.0,4.0,2.0,3.0,,9.0,14.0,,,4.0,,,75.0
9,"Sinclair, Jess",19,5,10,29,,,,1.0,2.0,4.0,2.0,3.0,2.0,2.0,,9.0,20.0,,,2.0,2.0,,96.0
10,"Smith, Jesse",10,5,12,22,,,,2.0,3.0,2.0,,2.0,2.0,1.0,,6.0,16.0,,,2.0,,2.0,72.0
19,"Swallow, Andrew",9,5,5,14,,,,4.0,1.0,,1.0,3.0,1.0,,,3.0,11.0,,,,,,65.0
36,"Watt, Shannon",9,8,7,16,,,,2.0,4.0,1.0,1.0,2.0,2.0,,,6.0,11.0,,,4.0,,,100.0
44,"Whyman, Djaran",2,1,2,4,2,,,3.0,,2.0,,1.0,,1.0,,3.0,1.0,,1.0,1.0,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,126,146,377,16,12.0,23.0,48.0,36.0,50.0,29.0,36.0,25.0,12.0,4.0,116.0,253.0,12.0,14.0,40.0,15.0,7.0,
Opposition,Opposition,191,101,220,411,10,11.0,38.0,46.0,32.0,49.0,30.0,60.0,12.0,25.0,2.0,104.0,306.0,3.0,11.0,60.0,18.0,6.0,
