Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",29y 155d,139 (94-2-43 68.35%),163 (1.17),←,
16,"Barnard, Paul",28y 58d,95 (65-0-30 68.42%),34 (0.36),84 (62-0-22 73.81%),30 (0.36)
22,"Barnes, John",31y 315d,183 (108-2-73 59.56%),88 (0.48),39 (31-1-7 80.77%),23 (0.59)
32,"Blumfield, Justin",23y 139d,97 (67-0-30 69.07%),69 (0.71),←,
33,"Caracella, Blake",24y 28d,84 (59-0-25 70.24%),107 (1.27),←,
31,"Fletcher, Dustin",25y 340d,154 (106-3-45 69.81%),54 (0.35),←,
11,"Hardwick, Damien",28y 237d,133 (86-1-46 65.04%),12 (0.09),←,
3,"Henneman, Aaron",20y 120d,11 (10-0-1 90.91%),,←,
5,"Hird, James",28y 67d,133 (86-4-43 66.17%),227 (1.71),←,
42,"Jacobs, Danny",20y 291d,13 (12-0-1 92.31%),4 (0.31),←,
14,"Johnson, Jason",23y 77d,43 (36-0-7 83.72%),18 (0.42),←,
1,"Johnson, Mark",22y 324d,42 (38-0-4 90.48%),9 (0.21),←,
18,"Lloyd, Matthew",22y 361d,109 (72-1-36 66.51%),367 (3.37),←,
13,"Long, Michael",31y 193d,185 (128-2-55 69.73%),142 (0.77),←,
25,"Lucas, Scott",23y 103d,95 (61-0-34 64.21%),151 (1.59),←,
10,"McVeigh, Mark",20y 76d,13 (10-0-3 76.92%),6 (0.46),←,
2,"Mercuri, Mark",27y 50d,154 (103-3-48 67.86%),215 (1.40),←,
24,"Misiti, Joe",26y 154d,168 (108-4-56 65.48%),72 (0.43),←,
29,"Moorcroft, Gary",24y 361d,67 (48-0-19 71.64%),74 (1.10),←,
9,"Ramanauskas, Adam",20y 144d,29 (26-0-3 89.66%),15 (0.52),←,
7,"Solomon, Dean",21y 93d,54 (41-0-13 75.93%),17 (0.31),←,
6,"Wellman, Sean",26y 204d,138 (82-2-54 60.14%),20 (0.14),104 (69-1-34 66.83%),11 (0.11)
Totals,Totals,25y 27d,2139 (1446-24-669 67.60%),1864 (0.87),,
C,"Sheedy, Kevin",53y 109d,475 (308-5-162 65.37%),,←,
