Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",9,4,6,15,1,,,2.0,,4.0,1.0,,2.0,,,8.0,7.0,1.0,1.0,1.0,1.0,2.0,83.0
3,"Bartram, Clint",5,4,4,9,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,6.0,,,3.0,,,84.0
6,"Bate, Matthew",8,7,8,16,,,,1.0,,3.0,,2.0,,,,3.0,13.0,,,1.0,,1.0,91.0
43,"Bennell, Jamie",5,4,3,8,1,1.0,,,,,,1.0,1.0,,,2.0,6.0,,2.0,1.0,,,84.0
32,"Bruce, Cameron",5,3,14,19,,,,2.0,3.0,,1.0,2.0,1.0,1.0,,6.0,11.0,,,4.0,1.0,,93.0
36,"Davey, Aaron",23,4,4,27,,,,5.0,5.0,6.0,6.0,3.0,2.0,1.0,3.0,14.0,13.0,,,3.0,3.0,,68.0
14,"Dunn, Lynden",9,5,3,12,2,1.0,1.0,1.0,,4.0,1.0,,1.0,,,4.0,8.0,,1.0,2.0,,,79.0
8,"Frawley, James",7,1,8,15,,,,6.0,4.0,,,4.0,,2.0,,6.0,7.0,,,4.0,,,92.0
18,"Green, Brad",17,9,4,21,3,2.0,,3.0,3.0,6.0,1.0,2.0,,1.0,,7.0,13.0,2.0,3.0,1.0,4.0,1.0,91.0
16,"Grimes, Jack",14,9,9,23,,1.0,,2.0,7.0,3.0,,1.0,1.0,1.0,,7.0,17.0,3.0,,3.0,9.0,,93.0
40,"Jamar, Mark",3,1,11,14,,,36.0,3.0,2.0,,7.0,2.0,4.0,1.0,,13.0,1.0,1.0,,1.0,,,83.0
2,"Jones, Nathan",8,3,11,19,,1.0,,2.0,1.0,3.0,2.0,4.0,1.0,1.0,,7.0,13.0,,,,,,68.0
28,"Macdonald, Joel",12,6,7,19,,,,3.0,2.0,1.0,1.0,1.0,,,,7.0,10.0,3.0,,4.0,,,86.0
23,"McDonald, James",14,4,11,25,,,,8.0,1.0,5.0,4.0,2.0,2.0,1.0,,9.0,15.0,,,1.0,1.0,,70.0
13,"McKenzie, Jordie",12,5,6,18,,1.0,,12.0,1.0,5.0,,1.0,,,,2.0,15.0,,,1.0,1.0,1.0,78.0
22,"Moloney, Brent",8,2,16,24,,,,6.0,2.0,2.0,9.0,2.0,,1.0,,15.0,9.0,,,1.0,2.0,1.0,77.0
29,"Newton, Michael",3,2,1,4,1,,2.0,1.0,,,,1.0,2.0,1.0,,3.0,2.0,,1.0,1.0,,,76.0
15,"Petterd, Ricky",13,9,4,17,4,2.0,,2.0,,4.0,,,2.0,,1.0,6.0,11.0,1.0,4.0,,,2.0,88.0
31,"Scully, Tom",7,4,8,15,,1.0,,4.0,1.0,2.0,,6.0,,3.0,,2.0,13.0,,,,1.0,,74.0
47,"Strauss, James",4,1,3,7,,,,2.0,3.0,1.0,1.0,2.0,,1.0,,3.0,4.0,,,5.0,1.0,,61.0
9,"Trengove, Jack",8,3,5,13,,,,8.0,,4.0,1.0,2.0,,2.0,,5.0,8.0,,,4.0,1.0,,81.0
1,"Warnock, Matthew",4,2,8,12,,,1.0,1.0,2.0,,,2.0,1.0,1.0,,6.0,6.0,,,6.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,92,154,352,12,13.0,40.0,78.0,38.0,54.0,36.0,41.0,21.0,19.0,4.0,138.0,208.0,11.0,12.0,47.0,25.0,8.0,
Opposition,Opposition,184,76,151,335,12,14.0,32.0,94.0,40.0,52.0,36.0,45.0,19.0,21.0,2.0,133.0,197.0,15.0,9.0,60.0,23.0,8.0,
