Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Anthony, John",3,3,1,4,2,,,,,,,4.0,1.0,4.0,,1.0,3.0,,2.0,2.0,,,88.0
16,"Brown, Nathan",2,1,4,6,,,,3.0,,,1.0,3.0,1.0,2.0,,5.0,3.0,,,,,,89.0
40,"Bryan, Chris",3,2,4,7,,,9.0,4.0,,2.0,2.0,1.0,2.0,,,7.0,2.0,1.0,,2.0,,,56.0
17,"Burns, Scott",7,3,8,15,,,,3.0,4.0,1.0,2.0,1.0,1.0,,,7.0,8.0,,,1.0,,1.0,67.0
18,"Clarke, Martin",16,3,5,21,1,,,2.0,4.0,3.0,4.0,3.0,2.0,2.0,,9.0,11.0,,,1.0,2.0,,95.0
32,"Cloke, Travis",15,7,4,19,4,2.0,,,,8.0,,2.0,,,1.0,11.0,8.0,6.0,5.0,2.0,2.0,1.0,95.0
29,"Cook, Ryan",10,5,6,16,1,,,4.0,1.0,,,1.0,,1.0,,,16.0,,1.0,1.0,1.0,,85.0
1,"Davis, Leon",24,8,4,28,1,2.0,,2.0,1.0,8.0,3.0,1.0,1.0,1.0,2.0,11.0,16.0,1.0,,3.0,2.0,3.0,82.0
31,"Dawes, Chris",7,3,5,12,,1.0,,1.0,,3.0,,1.0,3.0,1.0,,6.0,7.0,,1.0,3.0,,1.0,89.0
25,"Fraser, Josh",8,5,7,15,1,,20.0,2.0,1.0,2.0,1.0,2.0,2.0,,,5.0,11.0,2.0,1.0,3.0,,,65.0
38,"Goldsack, Tyson",10,3,4,14,,,,3.0,3.0,,1.0,2.0,1.0,,,3.0,10.0,,,12.0,2.0,,93.0
24,"Lockyer, Tarkyn",15,3,8,23,,,,4.0,2.0,6.0,5.0,3.0,1.0,1.0,,7.0,14.0,,,2.0,1.0,3.0,71.0
8,"Lumumba, Heritier",4,5,4,8,,,,,1.0,1.0,,4.0,,3.0,,2.0,6.0,,,3.0,,,96.0
5,"Maxwell, Nick",10,7,7,17,1,,1.0,,2.0,1.0,2.0,1.0,1.0,,,9.0,6.0,3.0,1.0,6.0,1.0,,91.0
27,"McCarthy, John",7,5,6,13,1,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,5.0,7.0,1.0,,1.0,,,65.0
7,"Medhurst, Paul",10,6,7,17,,,,1.0,3.0,,,3.0,,,,5.0,14.0,,,2.0,4.0,,89.0
11,"OBree, Shane",7,1,14,21,,,,4.0,,1.0,2.0,6.0,1.0,3.0,,12.0,9.0,,,1.0,,1.0,83.0
10,"Pendlebury, Scott",13,2,5,18,,1.0,,4.0,1.0,3.0,4.0,1.0,3.0,,,7.0,10.0,1.0,1.0,1.0,,1.0,74.0
36,"Swan, Dane",12,6,3,15,3,,,1.0,1.0,2.0,2.0,1.0,,,,9.0,6.0,2.0,3.0,,1.0,,84.0
13,"Thomas, Dale",6,4,4,10,1,,,2.0,1.0,,1.0,2.0,,,,3.0,7.0,1.0,1.0,2.0,2.0,,54.0
34,"Toovey, Alan",2,,3,5,,,,5.0,,2.0,1.0,,,,,2.0,3.0,,,1.0,,,100.0
14,"Wakelin, Shane",7,2,2,9,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,4.0,5.0,,,2.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,84,115,313,16,10.0,30.0,47.0,28.0,45.0,33.0,46.0,22.0,22.0,3.0,130.0,182.0,18.0,16.0,51.0,18.0,11.0,
Opposition,Opposition,184,73,164,348,10,15.0,41.0,46.0,26.0,45.0,40.0,43.0,22.0,22.0,3.0,117.0,223.0,9.0,12.0,44.0,16.0,7.0,
