Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Brogan, Dean",6,4,13,19,,,14.0,1.0,1.0,,8.0,4.0,1.0,3.0,,14.0,6.0,1.0,,1.0,1.0,1.0,80.0
8,"Burgoyne, Shaun",10,2,3,13,,,,5.0,2.0,3.0,2.0,3.0,,2.0,,5.0,7.0,,,3.0,3.0,,89.0
25,"Cassisi, Domenic",8,3,6,14,,,,5.0,3.0,2.0,3.0,2.0,2.0,1.0,,7.0,8.0,,,1.0,,1.0,100.0
30,"Chaplin, Troy",6,5,3,9,,,,1.0,2.0,,,,,,,3.0,5.0,1.0,,3.0,,,79.0
34,"Cockshell, Adam",5,5,4,9,1,1.0,1.0,2.0,,3.0,,4.0,1.0,,,4.0,5.0,1.0,1.0,,,,68.0
35,"Cornes, Chad",10,6,4,14,,,,3.0,3.0,2.0,,,,,,3.0,11.0,,,6.0,,,94.0
18,"Cornes, Kane",15,7,6,21,,,,6.0,3.0,6.0,2.0,5.0,1.0,3.0,,5.0,17.0,,,1.0,1.0,2.0,92.0
33,"Ebert, Brett",9,6,3,12,3,1.0,,4.0,,3.0,,3.0,2.0,1.0,,8.0,3.0,3.0,4.0,2.0,,,100.0
29,"Krakouer, Nathan",7,3,3,10,1,,,1.0,1.0,1.0,,2.0,2.0,1.0,,4.0,6.0,1.0,1.0,1.0,2.0,,75.0
5,"Lade, Brendon",11,6,3,14,2,,13.0,1.0,3.0,4.0,1.0,,1.0,,,3.0,11.0,,,,1.0,1.0,95.0
44,"Logan, Tom",6,5,7,13,,1.0,,1.0,,4.0,,,,,,2.0,10.0,,,4.0,,1.0,61.0
12,"Lonie, Nathan",15,3,5,20,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,2.0,16.0,,,,2.0,2.0,72.0
4,"Motlop, Daniel",5,1,1,6,3,,,1.0,,2.0,2.0,1.0,3.0,,,4.0,2.0,,,,,,34.0
16,"Pearce, Danyle",14,6,8,22,1,1.0,,1.0,1.0,7.0,3.0,2.0,,,,7.0,15.0,,2.0,2.0,2.0,2.0,79.0
36,"Pettigrew, Michael",9,4,4,13,1,,,3.0,2.0,1.0,2.0,7.0,1.0,3.0,,7.0,5.0,,1.0,4.0,,,93.0
15,"Rodan, David",11,5,5,16,3,,,5.0,1.0,2.0,4.0,4.0,2.0,2.0,,9.0,7.0,1.0,2.0,1.0,3.0,,78.0
3,"Salopek, Steven",17,11,7,24,,,,3.0,3.0,3.0,1.0,1.0,4.0,,,7.0,20.0,1.0,,1.0,6.0,1.0,90.0
9,"Surjan, Jacob",8,2,3,11,1,,,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,5.0,6.0,1.0,1.0,2.0,,,88.0
28,"Thurstans, Toby",5,6,9,14,,,,1.0,,1.0,,2.0,2.0,,,6.0,6.0,1.0,,3.0,,,92.0
2,"Wakelin, Darryl",7,4,2,9,,,,1.0,,,,3.0,1.0,1.0,,4.0,6.0,1.0,,4.0,,,74.0
24,"White, Damon",13,8,1,14,3,,,,,5.0,1.0,3.0,1.0,2.0,3.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,87.0
21,"Wilson, Michael",10,4,10,20,,,,4.0,3.0,1.0,6.0,4.0,2.0,2.0,,10.0,10.0,,,2.0,2.0,1.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,106,110,317,19,7.0,28.0,53.0,32.0,56.0,38.0,55.0,28.0,22.0,5.0,126.0,189.0,15.0,13.0,42.0,24.0,13.0,
Opposition,Opposition,196,99,157,353,16,9.0,37.0,44.0,33.0,51.0,35.0,56.0,23.0,27.0,1.0,129.0,226.0,7.0,10.0,30.0,19.0,11.0,
