Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Abernethy, Bruce",10,4,2,12,,,,,,,,,2.0,,,,,,,,,,
14,"Bartlett, Allan",3,,6,9,,,,,,,,,,,,,,,,,,,
30,"Fielke, Grantley",16,3,6,22,,2.0,,1.0,,,,,,,,,,,,,,,
3,"Hart, Darel",1,,,1,,,,1.0,,,,,,2.0,,,,,,,,,
17,"Hodges, Scott",11,9,,11,6,4.0,,,,,,,,,,,,,,,,,
19,"Hughes, Danny",7,1,2,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
2,"Jarman, Andrew",13,1,8,21,1,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
20,"Klug, John",13,4,7,20,2,3.0,,,,,,,1.0,,,,,,,,,,
13,"Lee, Scott",10,2,1,11,,,,1.0,,,,,,,,,,,,,,,
9,"Lindner, Bruce",,,,,,,,1.0,,,,,,1.0,,,,,,,,,
16,"Marshall, David",9,1,5,14,1,,,,,,,,,,,,,,,,,,
18,"Maynard, Rodney",8,3,5,13,2,1.0,,,,,,,3.0,1.0,,,,,,,,,
10,"McDermott, Chris",14,6,15,29,,,,1.0,,,,,1.0,2.0,,,,,,,,,
11,"McGuinness, Tony",13,2,2,15,1,,,1.0,,,,,2.0,,1.0,,,,,,,,
1,"Negri, Romano",7,7,6,13,,,11.0,,,,,,3.0,2.0,2.0,,,,,,,,
31,"Rowe, Stephen",8,,11,19,1,,,,,,,,,,,,,,,,,,
7,"Smart, Nigel",10,2,3,13,1,,,,,,,,3.0,1.0,,,,,,,,,
28,"Smith, Darren",21,9,3,24,4,5.0,2.0,1.0,,,,,4.0,2.0,,,,,,,,,
41,"Thompson, Robert",6,1,3,9,,,,1.0,,,,,,3.0,,,,,,,,,
12,"Tregenza, Simon",12,2,7,19,,,,3.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,57,92,284,19,18.0,13.0,13.0,,,,,22.0,16.0,3.0,,,,,,,,
Opposition,Opposition,199,70,106,305,15,18.0,23.0,18.0,,,,,16.0,22.0,3.0,,,,,,,,
