Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",9,1,10,19,1,,,2.0,1.0,4.0,6.0,,3.0,,,13.0,6.0,,,1.0,,,75.0
5,"Broadbent, Matthew",15,4,3,18,,,,2.0,3.0,1.0,,2.0,,1.0,,7.0,11.0,1.0,,3.0,5.0,,75.0
11,"Butcher, John",6,3,5,11,1,,,,,2.0,,2.0,2.0,1.0,,5.0,6.0,,1.0,,,2.0,71.0
27 ↓,"Carlile, Alipate",2,1,1,3,,,,4.0,,,,,,,,1.0,2.0,,,3.0,,,62.0
25,"Cassisi, Domenic",3,,17,20,,,,2.0,,1.0,5.0,1.0,,1.0,,17.0,4.0,,,1.0,1.0,,69.0
18,"Cornes, Kane",22,10,11,33,,,,5.0,3.0,3.0,,2.0,1.0,1.0,3.0,4.0,28.0,,1.0,2.0,5.0,,92.0
7,"Ebert, Brad",17,10,4,21,1,1.0,,9.0,2.0,6.0,3.0,3.0,1.0,2.0,1.0,8.0,15.0,,1.0,3.0,1.0,1.0,90.0
9,"Gray, Robbie",6,2,7,13,2,2.0,,2.0,,2.0,2.0,,1.0,,,7.0,6.0,,1.0,1.0,,1.0,86.0
8,"Hartlett, Hamish",16,6,13,29,1,1.0,,1.0,4.0,3.0,4.0,4.0,,2.0,,12.0,16.0,,,2.0,,2.0,78.0
36,"Hombsch, Jack",9,1,8,17,,,,2.0,4.0,2.0,,2.0,,2.0,,7.0,11.0,,,6.0,1.0,,93.0
24,"Impey, Jarman",11,1,2,13,,,,2.0,3.0,1.0,1.0,3.0,2.0,2.0,,6.0,7.0,,,2.0,,,87.0
42,"Jonas, Tom",7,6,3,10,,,,3.0,2.0,,,1.0,,1.0,,4.0,6.0,1.0,,3.0,1.0,,95.0
23,"Lobbe, Matthew",4,1,9,13,1,,29.0,4.0,,,3.0,3.0,2.0,1.0,,8.0,5.0,,,6.0,,,89.0
6,"Monfries, Angus",15,7,4,19,,1.0,,5.0,1.0,4.0,2.0,3.0,2.0,1.0,,7.0,12.0,1.0,3.0,2.0,1.0,1.0,88.0
29,"Pittard, Jasper",13,4,3,16,,,,4.0,6.0,2.0,1.0,2.0,1.0,1.0,,6.0,10.0,,,2.0,1.0,,85.0
21,"Polec, Jared",12,4,8,20,,1.0,,3.0,1.0,5.0,1.0,1.0,,1.0,,5.0,15.0,,,3.0,10.0,1.0,90.0
28,"Schulz, Jay",14,10,5,19,3,1.0,,2.0,,3.0,,6.0,1.0,2.0,,7.0,11.0,2.0,3.0,2.0,,,93.0
12,"Trengove, Jackson",4,2,10,14,,,3.0,3.0,5.0,1.0,1.0,4.0,1.0,2.0,,8.0,6.0,1.0,,8.0,3.0,,90.0
39,"Westhoff, Justin",11,6,1,12,1,,,4.0,2.0,2.0,,1.0,,,,,12.0,,,5.0,,,96.0
19 ↑,"White, Matt",7,3,2,9,2,1.0,,1.0,,3.0,1.0,,,,,4.0,6.0,,1.0,,,2.0,26.0
16,"Wines, Ollie",13,2,10,23,2,1.0,,6.0,4.0,4.0,2.0,2.0,,1.0,,9.0,13.0,,,3.0,,,74.0
20,"Wingard, Chad",14,6,3,17,4,2.0,,4.0,,3.0,,4.0,,2.0,2.0,9.0,7.0,2.0,3.0,2.0,,1.0,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,90,139,369,19,13.0,32.0,70.0,41.0,52.0,32.0,46.0,17.0,24.0,6.0,154.0,215.0,8.0,14.0,60.0,29.0,11.0,
Opposition,Opposition,207,94,155,362,11,7.0,38.0,67.0,30.0,56.0,35.0,45.0,24.0,17.0,,128.0,226.0,7.0,11.0,50.0,17.0,8.0,
