Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",27y 22d,103 (57-0-46 55.34%),57 (0.55),←,
24,"Burton, Brett",31y 342d,173 (92-0-81 53.18%),261 (1.51),←,
8,"Cook, Myke",20y 184d,6 (2-0-4 33.33%),1 (0.17),←,
32,"Dangerfield, Patrick",20y 6d,26 (14-0-12 53.85%),28 (1.08),←,
11,"Doughty, Michael",30y 249d,169 (102-0-67 60.36%),42 (0.25),←,
26,"Douglas, Richard",23y 64d,59 (32-0-27 54.24%),39 (0.66),←,
9,"Edwards, Tyson",33y 248d,314 (172-0-142 54.78%),190 (0.61),←,
36,"Goodwin, Simon",33y 106d,262 (148-0-114 56.49%),160 (0.61),←,
37,"Hentschel, Trent",27y 107d,71 (43-0-28 60.56%),94 (1.32),←,
21,"Knights, Chris",23y 198d,71 (42-0-29 59.15%),53 (0.75),←,
14,"Mackay, David",21y 260d,42 (26-0-16 61.90%),11 (0.26),←,
20,"Maric, Ivan",24y 97d,52 (31-0-21 59.62%),22 (0.42),←,
23,"McLeod, Andrew",33y 250d,331 (181-0-150 54.68%),268 (0.81),←,
33,"Petrenko, Jared",20y 110d,12 (4-0-8 33.33%),6 (0.50),←,
40,"Porplyzia, Jason",25y 135d,70 (43-0-27 61.43%),114 (1.63),←,
3,"Reilly, Brent",26y 150d,116 (66-0-50 56.90%),42 (0.36),←,
25,"Rutten, Ben",26y 318d,129 (79-0-50 61.24%),6 (0.05),←,
46,"Schmidt, Chris",21y 22d,3 (0-1-2 16.67%),,1 (0-0-1 0.00%),
5,"Thompson, Scott",27y 28d,158 (91-0-67 57.59%),111 (0.70),119 (73-0-46 61.34%),94 (0.79)
4,"Tippett, Kurt",22y 338d,46 (25-0-21 54.35%),73 (1.59),←,
17,"Vince, Bernie",24y 191d,58 (35-0-23 60.34%),31 (0.53),←,
13,"Walker, Taylor",19y 351d,17 (8-0-9 47.06%),27 (1.59),←,
Totals,Totals,25y 255d,2288 (1293-1-994 56.51%),1636 (0.72),,
C,"Craig, Neil",54y 90d,131 (79-0-52 60.31%),,←,
