Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Buntine, Matt",5,4,4,9,,,,4.0,2.0,2.0,,1.0,,,,4.0,5.0,1.0,,2.0,,1.0,70.0
18,"Cameron, Jeremy",7,2,6,13,3,1.0,,5.0,,,,2.0,1.0,1.0,,4.0,9.0,,1.0,2.0,,,90.0
3,"Coniglio, Stephen",14,2,17,31,1,,,6.0,1.0,4.0,3.0,2.0,,1.0,1.0,12.0,20.0,,1.0,2.0,,1.0,78.0
1,"Davis, Phil",5,2,,5,,1.0,,,,2.0,,3.0,,2.0,,5.0,2.0,2.0,,7.0,,,37.0
4,"Greene, Toby",11,5,10,21,1,2.0,,4.0,,6.0,,6.0,1.0,2.0,,6.0,16.0,,1.0,,,1.0,82.0
32,"Griffen, Ryan",13,3,10,23,,1.0,1.0,5.0,,6.0,3.0,3.0,1.0,1.0,,10.0,13.0,,1.0,5.0,,2.0,80.0
19,"Haynes, Nick",11,8,4,15,,,1.0,1.0,3.0,3.0,,3.0,,2.0,,4.0,11.0,1.0,,3.0,,1.0,91.0
17,"Johnson, Steve",14,6,8,22,4,2.0,,3.0,,3.0,3.0,1.0,1.0,,2.0,6.0,13.0,,2.0,1.0,,,87.0
22,"Kelly, Josh",11,2,11,22,2,1.0,,7.0,2.0,3.0,2.0,1.0,1.0,,,7.0,15.0,,,1.0,1.0,,83.0
15,"Kennedy, Matthew",2,3,4,6,,1.0,,4.0,1.0,1.0,,1.0,,1.0,,2.0,3.0,1.0,,,,,71.0
37,"Lobb, Rory",5,4,7,12,1,1.0,13.0,1.0,,,3.0,,1.0,,,7.0,6.0,,3.0,3.0,,1.0,90.0
41,"Mumford, Shane",2,2,10,12,,,35.0,5.0,,2.0,3.0,2.0,3.0,2.0,,11.0,3.0,1.0,,4.0,,1.0,89.0
7,"Palmer, Rhys",8,5,10,18,,3.0,,3.0,,2.0,,4.0,1.0,1.0,,8.0,10.0,,2.0,1.0,,,89.0
24,"Patfull, Joel",4,2,3,7,,,,,1.0,1.0,,2.0,,2.0,,5.0,3.0,,,2.0,,,91.0
12,"Patton, Jonathon",7,6,4,11,1,1.0,,,4.0,,,1.0,,,,4.0,7.0,1.0,2.0,3.0,,,84.0
9,"Scully, Tom",12,1,15,27,1,1.0,,3.0,,7.0,3.0,5.0,2.0,1.0,,9.0,17.0,,,,,2.0,88.0
23,"Shaw, Heath",10,1,2,12,,,,2.0,5.0,1.0,1.0,5.0,,1.0,,2.0,6.0,,,3.0,1.0,,96.0
5,"Shiel, Dylan",12,1,22,34,2,,,4.0,3.0,5.0,9.0,1.0,2.0,,3.0,17.0,15.0,,,,1.0,,83.0
8,"Ward, Callan",18,4,15,33,,1.0,1.0,2.0,5.0,5.0,11.0,2.0,1.0,1.0,,15.0,19.0,,,3.0,,2.0,84.0
6,"Whitfield, Lachie",8,4,4,12,1,1.0,,2.0,,3.0,,4.0,1.0,2.0,,3.0,8.0,1.0,1.0,1.0,,,81.0
29,"Williams, Zac",19,4,5,24,1,,,4.0,2.0,7.0,4.0,1.0,2.0,,,7.0,16.0,,,1.0,,2.0,82.0
16,"Wilson, Nathan",7,3,4,11,,,,2.0,1.0,2.0,,1.0,3.0,,,3.0,7.0,,,2.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,74,175,380,18,19.0,51.0,67.0,30.0,65.0,45.0,51.0,21.0,20.0,6.0,151.0,224.0,8.0,14.0,46.0,3.0,14.0,
Opposition,Opposition,196,84,157,353,9,11.0,51.0,88.0,44.0,42.0,35.0,61.0,20.0,21.0,,126.0,212.0,7.0,11.0,43.0,4.0,5.0,
