St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 2d,40 (19-1-20 48.75%),24 (0.60),←,
10,"Baker, Steven",31y 27d,202 (105-4-93 52.97%),35 (0.17),←,
8,"Clarke, Raphael",25y 267d,71 (45-1-25 64.08%),7 (0.10),←,
26,"Dal Santo, Nick",27y 116d,205 (120-5-80 59.76%),109 (0.53),←,
6,"Dawson, Zac",25y 116d,68 (39-3-26 59.56%),3 (0.04),54 (35-3-16 67.59%),3 (0.06)
24,"Dempster, Sean",27y 149d,108 (64-3-41 60.65%),16 (0.15),54 (29-3-22 56.48%),8 (0.15)
25,"Fisher, Sam",28y 343d,156 (97-4-55 63.46%),19 (0.12),←,
16,"Gamble, Ryan",23y 268d,29 (19-1-9 67.24%),35 (1.21),5 (1-1-3 30.00%),4 (0.80)
19,"Gilbert, Sam",24y 303d,99 (62-4-33 64.65%),16 (0.16),←,
18,"Goddard, Brendon",26y 29d,174 (108-3-63 62.93%),85 (0.49),←,
1,"Gram, Jason",27y 52d,128 (76-4-48 60.94%),64 (0.50),126 (75-4-47 61.11%),64 (0.51)
33,"Gwilt, James",24y 311d,79 (49-3-27 63.92%),19 (0.24),←,
4,"Jones, Clinton",27y 136d,86 (58-4-24 69.77%),27 (0.31),←,
23,"Koschitzke, Justin",28y 271d,168 (94-3-71 56.85%),204 (1.21),←,
5,"McEvoy, Ben",21y 342d,42 (29-2-11 71.43%),13 (0.31),←,
44,"Milne, Stephen",31y 102d,225 (121-5-99 54.89%),456 (2.03),←,
11,"Montagna, Leigh",27y 228d,158 (98-4-56 63.29%),92 (0.58),←,
30,"Peake, Brett",27y 348d,106 (53-3-50 51.42%),59 (0.56),31 (19-3-9 66.13%),17 (0.55)
22,"Ray, Farren",25y 87d,135 (78-4-53 59.26%),46 (0.34),60 (43-3-14 74.17%),14 (0.23)
12,"Riewoldt, Nick",28y 244d,209 (114-5-90 55.74%),453 (2.17),←,
13,"Schneider, Adam",27y 37d,176 (112-3-61 64.49%),212 (1.20),78 (52-2-24 67.95%),113 (1.45)
3,"Steven, Jack",21y 82d,19 (9-1-9 50.00%),19 (1.00),←,
Totals,Totals,26y 175d,2683 (1569-70-1044 58.48%),2013 (0.75),,
C,"Lyon, Ross",44y 222d,110 (68-4-38 63.64%),,←,
