Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",22y 269d,84 (41-1-42 49.40%),6 (0.07),←,
14,"Bedford, Toby",23y 294d,39 (27-0-12 69.23%),22 (0.56),21 (15-0-6 71.43%),13 (0.62)
32,"Briggs, Kieren",24y 162d,28 (18-0-10 64.29%),7 (0.25),←,
46,"Brown, Callum",23y 214d,31 (17-0-14 54.84%),32 (1.03),←,
44,"Buckley, Jack",26y 90d,45 (24-1-20 54.44%),,←,
5,"Cadman, Aaron",20y 13d,14 (9-0-5 64.29%),10 (0.71),←,
17,"Callaghan, Finn",20y 325d,27 (14-0-13 51.85%),5 (0.19),←,
3,"Coniglio, Stephen",30y 92d,204 (94-1-109 46.32%),116 (0.57),←,
16,"Daniels, Brent",25y 7d,84 (47-0-37 55.95%),52 (0.62),←,
4,"Greene, Toby",30y 173d,217 (103-2-112 47.93%),332 (1.53),←,
12,"Green, Tom",23y 53d,69 (32-1-36 47.10%),29 (0.42),←,
19,"Haynes, Nick",31y 303d,205 (98-4-103 48.78%),13 (0.06),←,
27,"Himmelberg, Harry",27y 313d,154 (84-2-68 55.19%),161 (1.05),←,
23,"Hogan, Jesse",29y 33d,142 (66-0-76 46.48%),284 (2.00),52 (25-0-27 48.08%),114 (2.19)
39,"Idun, Connor",23y 231d,70 (35-1-34 50.71%),,←,
22,"Kelly, Josh",29y 33d,200 (106-3-91 53.75%),126 (0.63),←,
33,"OHalloran, Xavier",23y 249d,50 (24-1-25 49.00%),17 (0.34),←,
36,"Perryman, Harry",25y 88d,109 (56-1-52 51.83%),25 (0.23),←,
26,"Riccardi, Jake",24y 130d,52 (26-0-26 50.00%),64 (1.23),←,
15,"Taylor, Sam",24y 316d,95 (52-0-43 54.74%),1 (0.01),←,
28,"Thomas, Harvey",18y 221d,2 (2-0-0 100.00%),,←,
10,"Wehr, Jacob",25y 255d,16 (7-0-9 43.75%),4 (0.25),←,
6,"Whitfield, Lachie",29y 242d,211 (104-4-103 50.24%),71 (0.34),←,
Totals,Totals,25y 147d,2148 (1086-22-1040 50.56%),1377 (0.64),,
C,"Kingsley, Adam",48y 209d,28 (17-0-11 60.71%),,←,
