Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",27y 86d,83 (40-1-42 48.80%),28 (0.34),61 (32-1-28 53.28%),20 (0.33)
32,"Bourke, David",20y 103d,19 (13-0-6 68.42%),1 (0.05),←,
22,"Bower, Nathan",23y 318d,55 (26-1-28 48.18%),18 (0.33),←,
17,"Broderick, Paul",26y 109d,144 (69-1-74 48.26%),114 (0.79),51 (30-1-20 59.80%),34 (0.67)
9,"Campbell, Wayne",23y 211d,101 (43-1-57 43.07%),63 (0.62),←,
15,"Charles, Justin",25y 206d,57 (30-2-25 54.39%),36 (0.63),21 (12-1-8 59.52%),12 (0.57)
10,"Daffy, Nick",22y 346d,53 (31-1-21 59.43%),67 (1.26),←,
25,"Gale, Brendon",27y 278d,126 (51-1-74 40.87%),134 (1.06),←,
1,"Gale, Michael",29y 122d,144 (63-1-80 44.10%),40 (0.28),39 (22-1-16 57.69%),11 (0.28)
2,"Gaspar, Darren",19y 337d,24 (9-0-15 37.50%),1 (0.04),3 (2-0-1 66.67%),
20,"Harrison, Ben",21y 95d,3 (2-0-1 66.67%),,1 (0-0-1 0.00%),
16,"Holland, Ben",18y 347d,2 (1-0-1 50.00%),,←,
3,"Kellaway, Duncan",23y 64d,61 (33-1-27 54.92%),,←,
8,"Merenda, Mark",20y 175d,26 (17-0-9 65.38%),6 (0.23),←,
6,"Naish, Chris",24y 207d,113 (46-1-66 41.15%),168 (1.49),←,
7,"Prescott, Ashley",23y 223d,37 (21-1-15 58.11%),1 (0.03),←,
12,"Richardson, Matthew",21y 33d,46 (23-0-23 50.00%),130 (2.83),←,
4,"Rogers, Matthew",22y 148d,46 (26-1-19 57.61%),43 (0.93),←,
5,"Tape, Jamie",22y 16d,50 (29-1-20 59.00%),3 (0.06),←,
29,"Torney, Jason",18y 310d,8 (4-1-3 56.25%),2 (0.25),←,
41,"Turner, Scott",25y 326d,100 (40-0-60 40.00%),32 (0.32),←,
Totals,Totals,23y 106d,1298 (617-15-666 47.53%),887 (0.68),,
C,"Walls, Robert",45y 275d,312 (147-2-163 47.44%),,4 (2-0-2 50.00%),
