Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",28y 222d,167 (88-5-74 54.19%),139 (0.83),←,
5,"Buckley, Nathan",23y 283d,70 (27-2-41 40.00%),65 (0.93),50 (23-2-25 48.00%),44 (0.88)
17,"Burns, Scott",21y 133d,26 (12-1-13 48.08%),3 (0.12),←,
28,"Crosisca, Gavin",27y 232d,167 (96-5-66 58.98%),49 (0.29),←,
39,"Crow, Scott",22y 138d,19 (10-0-9 52.63%),3 (0.16),6 (4-0-2 66.67%),1 (0.17)
24,"Curran, Chris",21y 275d,13 (8-2-3 69.23%),4 (0.31),←,
9,"Francis, Matthew",25y 249d,22 (7-0-15 31.82%),14 (0.64),3 (3-0-0 100.00%),1 (0.33)
2,"Francis, Tony",27y 33d,108 (63-2-43 59.26%),72 (0.67),←,
23,"Kelly, Craig",29y 323d,116 (66-3-47 58.19%),43 (0.37),←,
27,"McDonald, Alex",26y 81d,52 (30-0-22 57.69%),31 (0.60),6 (4-0-2 66.67%),7 (1.17)
6,"Patterson, Stephen",25y 121d,25 (12-1-12 50.00%),32 (1.28),←,
16,"Pitt, Steven",22y 287d,3 (2-0-1 66.67%),1 (0.33),←,
7,"Pyman, Robert",24y 211d,17 (9-0-8 52.94%),8 (0.47),1 (1-0-0 100.00%),
3,"Richardson, Mark",23y 186d,36 (21-1-14 59.72%),40 (1.11),←,
36,"Rocca, Saverio",22y 166d,77 (41-2-34 54.55%),271 (3.52),←,
29,"Russell, Scott",25y 363d,130 (77-3-50 60.38%),81 (0.62),←,
12,"Schauble, Andrew",19y 169d,9 (6-0-3 66.67%),2 (0.22),←,
30,"Sharkey, Paul",21y 331d,12 (6-0-6 50.00%),1 (0.08),←,
14,"Watson, Shane",22y 77d,79 (40-1-38 51.27%),48 (0.61),←,
10,"Williams, Paul",23y 31d,98 (52-2-44 54.08%),115 (1.17),←,
19,"Wright, Graham",27y 333d,157 (98-4-55 63.69%),97 (0.62),←,
Totals,Totals,24y 167d,1403 (771-34-598 54.95%),1119 (0.80),,
C,"Shaw, Tony",35y 286d,6 (4-0-2 66.67%),,←,
