Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",29y 257d,140 (81-0-59 57.86%),5 (0.04),76 (52-0-24 68.42%),
14,"Bergman, Miles",22y 214d,67 (44-0-23 65.67%),19 (0.28),←,
10,"Boak, Travis",35y 292d,356 (187-1-168 52.67%),204 (0.57),←,
7,"Burgoyne, Jase",20y 309d,21 (10-0-11 47.62%),2 (0.10),←,
3,"Burton, Ryan",27y 109d,148 (89-1-58 60.47%),22 (0.15),101 (64-0-37 63.37%),17 (0.17)
9,"Butters, Zak",23y 254d,103 (64-0-39 62.14%),59 (0.57),←,
33,"Byrne-Jones, Darcy",28y 242d,183 (110-0-73 60.11%),39 (0.21),←,
22,"Dixon, Charlie",33y 239d,212 (112-1-99 53.07%),346 (1.63),147 (93-0-54 63.27%),252 (1.71)
28,"Drew, Willem",25y 231d,91 (57-0-34 62.64%),18 (0.20),←,
6,"Farrell, Kane",25y 63d,81 (51-0-30 62.96%),44 (0.54),←,
11,"Finlayson, Jeremy",28y 100d,114 (67-3-44 60.09%),158 (1.39),48 (31-0-17 64.58%),68 (1.42)
19,"Georgiades, Mitch",22y 234d,56 (36-0-20 64.29%),75 (1.34),←,
18,"Horne-Francis, Jason",20y 333d,49 (25-0-24 51.02%),29 (0.59),32 (23-0-9 71.88%),25 (0.78)
5,"Houston, Dan",27y 7d,156 (99-0-57 63.46%),39 (0.25),←,
4,"Marshall, Todd",25y 224d,107 (71-0-36 66.36%),150 (1.40),←,
41,"McEntee, Jed",23y 94d,40 (25-0-15 62.50%),21 (0.52),←,
44,"Mead, Jackson",22y 232d,28 (16-0-12 57.14%),5 (0.18),←,
27,"Ratugolea, Esava",25y 300d,85 (56-1-28 66.47%),38 (0.45),10 (7-0-3 70.00%),
15,"Rioli, Willie",28y 350d,80 (51-0-29 63.75%),108 (1.35),29 (20-0-9 68.97%),48 (1.66)
8,"Sinn, Josh",21y 133d,6 (5-0-1 83.33%),,←,
38,"Visentini, Dante",21y 96d,5 (3-0-2 60.00%),,←,
16,"Wines, Ollie",29y 225d,237 (141-0-96 59.49%),95 (0.40),←,
25,"Zerk-Thatcher, Brandon",25y 268d,61 (31-1-29 51.64%),,10 (7-0-3 70.00%),
Totals,Totals,25y 336d,2426 (1431-8-987 58.99%),1476 (0.61),,
C,"Hinkley, Ken",57y 232d,258 (155-0-103 60.08%),,←,
