Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",28y 277d,118 (76-1-41 64.83%),17 (0.14),←,
46,"Blicavs, Mark",33y 85d,259 (170-3-86 66.22%),66 (0.25),←,
12,"Bowes, Jack",26y 147d,111 (35-2-74 32.43%),25 (0.23),28 (14-1-13 51.79%),11 (0.39)
5,"Cameron, Jeremy",31y 81d,243 (124-3-116 51.65%),611 (2.51),72 (47-0-25 65.28%),184 (2.56)
13,"Clark, Jhye",19y 334d,13 (6-0-7 46.15%),2 (0.15),←,
45,"Close, Brad",25y 327d,90 (60-1-29 67.22%),81 (0.90),←,
35,"Dangerfield, Patrick",34y 77d,326 (194-2-130 59.82%),329 (1.01),172 (113-2-57 66.28%),166 (0.97)
16,"De Koning, Sam",23y 116d,56 (37-1-18 66.96%),2 (0.04),←,
28,"Dempsey, Oliver",21y 166d,21 (11-0-10 52.38%),13 (0.62),←,
22,"Duncan, Mitch",33y 11d,286 (202-2-82 70.98%),183 (0.64),←,
39,"Guthrie, Zach",25y 357d,91 (56-2-33 62.64%),14 (0.15),←,
26,"Hawkins, Tom",35y 336d,359 (251-3-105 70.33%),796 (2.22),←,
38,"Henry, Jack",25y 297d,132 (87-1-44 66.29%),24 (0.18),←,
36,"Henry, Oliver",21y 328d,60 (32-1-27 54.17%),90 (1.50),35 (18-1-16 52.86%),62 (1.77)
9,"Holmes, Max",21y 297d,65 (40-1-24 62.31%),31 (0.48),←,
8,"Kolodjashnij, Jake",28y 317d,187 (121-3-63 65.51%),4 (0.02),←,
32,"Miers, Gryan",25y 83d,120 (77-1-42 64.58%),91 (0.76),←,
34,"Mullin, Oisin",24y 131d,14 (6-0-8 42.86%),,←,
42,"OConnor, Mark",27y 156d,121 (79-0-42 65.29%),9 (0.07),←,
23,"Rohan, Gary",33y 14d,198 (131-2-65 66.67%),211 (1.07),92 (61-1-30 66.85%),115 (1.25)
18,"Stengle, Tyson",25y 246d,74 (41-1-32 56.08%),123 (1.66),58 (36-1-21 62.93%),108 (1.86)
44,"Stewart, Tom",31y 98d,161 (104-1-56 64.91%),4 (0.02),←,
2,"Tuohy, Zach",34y 194d,280 (150-3-127 54.11%),100 (0.36),160 (102-2-56 64.38%),60 (0.38)
Totals,Totals,27y 290d,3385 (2090-34-1261 61.74%),2826 (0.83),,
C,"Scott, Chris",48y 49d,323 (218-3-102 67.96%),,←,
