Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",15,6,2,17,12,1.0,,1.0,,,,,1.0,3.0,3.0,,,,,,,,
6,"Barnes, John",9,5,9,18,,,19.0,1.0,,,,,3.0,3.0,,,,,,,,,
27,"Bews, Andrew",16,6,5,21,,,,2.0,,,,,2.0,,2.0,,,,,,,,
16,"Brownless, Bill",10,5,6,16,,1.0,,1.0,,,,,,2.0,,,,,,,,,
35,"Colbert, Leigh",,,1,1,,,,,,,,,,,,,,,,,,,
7,"Couch, Paul",11,2,10,21,,1.0,,4.0,,,,,1.0,2.0,,,,,,,,,
28,"Darcy, Tim",7,2,7,14,,,,1.0,,,,,3.0,1.0,,,,,,,,,
29,"Hinkley, Ken",15,5,4,19,,,,,,,,,1.0,,,,,,,,,,
43,"Lynch, Paul",7,2,3,10,,3.0,,,,,,,,4.0,,,,,,,,,
12,"Malakellis, Spiro",13,3,10,23,,,,1.0,,,,,2.0,2.0,,,,,,,,,
21,"Mansfield, Michael",12,2,9,21,,1.0,,,,,,,3.0,2.0,,,,,,,,,
17,"McGrath, Tim",16,10,10,26,,,,1.0,,,,,1.0,3.0,1.0,,,,,,,,
13,"Merriman, Russell",7,2,6,13,1,,,2.0,,,,,,1.0,,,,,,,,,
20,"OReilly, Stephen",9,5,1,10,,2.0,3.0,1.0,,,,,1.0,,,,,,,,,,
23,"Pickering, Liam",18,6,9,27,2,,,2.0,,,,,2.0,1.0,,,,,,,,,
15,"Riccardi, Peter",15,6,7,22,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
8,"Scott, Robert",10,1,14,24,3,,,4.0,,,,,3.0,2.0,,,,,,,,,
37,"Simpson, Sean",14,9,8,22,,,,2.0,,,,,1.0,2.0,,,,,,,,,
25,"Steele, Darren",6,1,1,7,,1.0,,,,,,,,,,,,,,,,,
4,"Wills, Andrew",4,2,3,7,,,,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,80,125,339,19,14.0,22.0,25.0,,,,,24.0,31.0,6.0,,,,,,,,
Opposition,Opposition,211,67,105,316,9,24.0,12.0,20.0,,,,,31.0,24.0,,,,,,,,,
