Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 197d,151 (61-2-88 41.06%),38 (0.25),←,
8,"Bewick, Rohan",23y 233d,38 (15-0-23 39.47%),34 (0.89),←,
20,"Black, Simon",34y 58d,318 (172-4-142 54.72%),170 (0.53),←,
42,"Clarke, Justin",19y 194d,5 (2-0-3 40.00%),,←,
47,"Crisp, Jack",19y 241d,11 (4-0-7 36.36%),3 (0.27),←,
1,"Docherty, Sam",19y 226d,4 (1-0-3 25.00%),,←,
11,"Hanley, Pearce",24y 197d,65 (19-0-46 29.23%),18 (0.28),←,
2,"Harwood, Ryan",21y 297d,31 (10-0-21 32.26%),4 (0.13),←,
28,"Karnezis, Patrick",21y 38d,21 (3-0-18 14.29%),24 (1.14),←,
35,"Lester, Ryan",20y 278d,28 (11-0-17 39.29%),6 (0.21),←,
5,"Longer, Billy",20y 19d,9 (2-0-7 22.22%),,←,
9,"McGrath, Ashley",30y 11d,198 (94-2-102 47.98%),150 (0.76),←,
46,"Michael, Sam",19y 330d,2 (0-0-2 0.00%),,←,
3,"Moloney, Brent",29y 123d,155 (52-3-100 34.52%),41 (0.26),10 (3-0-7 30.00%),4 (0.40)
22,"Paparone, Marco",18y 270d,4 (1-0-3 25.00%),5 (1.25),←,
24,"Patfull, Joel",28y 175d,149 (59-3-87 40.60%),21 (0.14),←,
31,"Polkinghorne, James",24y 130d,90 (34-1-55 38.33%),53 (0.59),←,
29,"Raines, Andrew",27y 84d,109 (36-1-72 33.49%),11 (0.10),53 (18-0-35 33.96%),10 (0.19)
30,"Redden, Jack",22y 173d,86 (30-1-55 35.47%),42 (0.49),←,
14,"Staker, Brent",29y 8d,142 (73-1-68 51.76%),101 (0.71),32 (9-0-23 28.13%),17 (0.53)
26,"Yeo, Elliot",19y 242d,17 (6-0-11 35.29%),,←,
15,"Zorko, Dayne",24y 111d,26 (11-0-15 42.31%),27 (1.04),←,
Totals,Totals,23y 331d,1659 (696-18-945 41.95%),748 (0.45),,
C,"Voss, Michael",37y 328d,100 (38-1-61 38.50%),,←,
