Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",25y 256d,59 (39-1-19 66.95%),84 (1.42),←,
26,"Bice, Riley",24y 232d,9 (4-0-5 44.44%),1 (0.11),←,
22,"Blakey, Nick",25y 78d,138 (76-1-61 55.43%),44 (0.32),←,
16,"Campbell, Braeden",23y 101d,81 (48-1-32 59.88%),24 (0.30),←,
33,"Cleary, Caiden",20y 72d,12 (7-0-5 58.33%),3 (0.25),←,
13,"Florent, Oliver",26y 298d,178 (99-1-78 55.90%),50 (0.28),←,
10,"Francis, Aaron",27y 279d,79 (36-2-41 46.84%),17 (0.22),25 (12-1-12 50.00%),5 (0.20)
4,"Grundy, Brodie",31y 31d,230 (122-2-106 53.48%),74 (0.32),36 (23-0-13 63.89%),4 (0.11)
29,"Hamling, Joel",32y 37d,99 (46-0-53 46.46%),2 (0.02),8 (4-0-4 50.00%),2 (0.25)
9,"Hayward, Will",26y 202d,173 (97-1-75 56.36%),214 (1.24),←,
5,"Heeney, Isaac",29y 11d,211 (132-1-78 62.80%),271 (1.28),←,
17,"Jordon, James",24y 147d,101 (71-1-29 70.79%),29 (0.29),36 (23-0-13 63.89%),12 (0.33)
19,"Ladhams, Peter",27y 122d,58 (36-0-22 62.07%),30 (0.52),26 (14-0-12 53.85%),9 (0.35)
44,"Lloyd, Jake",31y 238d,259 (158-1-100 61.20%),43 (0.17),←,
30,"McCartin, Tom",25y 137d,142 (81-0-61 57.04%),30 (0.21),←,
27,"McInerney, Justin",24y 271d,99 (59-1-39 60.10%),39 (0.39),←,
24,"Rampe, Dane",34y 348d,261 (166-2-93 63.98%),9 (0.03),←,
34,"Roberts, Matt",21y 289d,40 (26-0-14 65.00%),4 (0.10),←,
8,"Rowbottom, James",24y 239d,127 (72-1-54 57.09%),38 (0.30),←,
12,"Sheldrick, Angus",21y 190d,16 (8-1-7 53.13%),7 (0.44),←,
1,"Warner, Chad",23y 362d,95 (58-0-37 61.05%),89 (0.94),←,
37,"Warner, Corey",21y 221d,19 (9-0-10 47.37%),9 (0.47),←,
15,"Wicks, Sam",25y 244d,75 (47-0-28 62.67%),44 (0.59),←,
Totals,Totals,26y 33d,2561 (1497-17-1047 58.45%),1155 (0.45),,
C,"Cox, Dean",43y 288d,10 (4-0-6 40.00%),,←,
