Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
7,"AhMat, Robert",19y 259d,13 (7-0-6 53.85%),9 (0.69),←,
11,"Barnett, John",21y 232d,8 (4-0-4 50.00%),5 (0.63),2 (2-0-0 100.00%),1 (0.50)
26,"Brown, Gavin",29y 191d,184 (95-5-84 52.99%),144 (0.78),←,
5,"Buckley, Nathan",24y 252d,87 (33-2-52 39.08%),86 (0.99),67 (29-2-36 44.78%),65 (0.97)
17,"Burns, Scott",22y 102d,44 (19-1-24 44.32%),11 (0.25),←,
28,"Crosisca, Gavin",28y 201d,183 (103-5-75 57.65%),49 (0.27),←,
39,"Crow, Scott",23y 107d,37 (17-0-20 45.95%),12 (0.32),24 (11-0-13 45.83%),10 (0.42)
24,"Curran, Chris",22y 244d,21 (12-2-7 61.90%),9 (0.43),←,
27,"McDonald, Alex",27y 50d,70 (37-0-33 52.86%),35 (0.50),24 (11-0-13 45.83%),11 (0.46)
1,"Monkhorst, Damian",27y 226d,156 (90-4-62 58.97%),32 (0.21),←,
6,"Patterson, Stephen",26y 90d,41 (18-1-22 45.12%),50 (1.22),←,
35,"Prestigiacomo, Simon",19y 63d,14 (7-0-7 50.00%),,←,
3,"Richardson, Mark",24y 155d,50 (26-1-23 53.00%),48 (0.96),←,
23,"Rocca, Anthony",19y 232d,24 (13-0-11 54.17%),15 (0.63),2 (2-0-0 100.00%),4 (2.00)
36,"Rocca, Saverio",23y 135d,91 (47-2-42 52.75%),326 (3.58),←,
29,"Russell, Scott",26y 332d,147 (84-3-60 58.16%),93 (0.63),←,
12,"Schauble, Andrew",20y 138d,27 (13-0-14 48.15%),5 (0.19),←,
15,"Taylor, Jason",28y 193d,88 (41-1-46 47.16%),34 (0.39),1 (1-0-0 100.00%),
14,"Watson, Shane",23y 46d,90 (44-1-45 49.44%),58 (0.64),←,
22,"Wild, Jason",21y 53d,29 (14-2-13 51.72%),8 (0.28),←,
10,"Williams, Paul",24y 1d,115 (59-2-54 52.17%),150 (1.30),←,
Totals,Totals,24y 1d,1519 (783-32-704 51.55%),1179 (0.78),,
C,"Shaw, Tony",36y 255d,24 (11-0-13 45.83%),,←,
