North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",26y 28d,89 (45-1-43 51.12%),65 (0.73),←,
18,"Atley, Shaun",21y 233d,68 (35-0-33 51.47%),7 (0.10),←,
3,"Bastinac, Ryan",22y 316d,86 (46-0-40 53.49%),45 (0.52),←,
35,"Black, Aaron",23y 156d,29 (16-0-13 55.17%),45 (1.55),←,
10,"Cunnington, Ben",22y 308d,81 (41-0-40 50.62%),29 (0.36),←,
15,"Dal Santo, Nick",30y 71d,267 (149-5-113 56.74%),143 (0.54),7 (4-0-3 57.14%),3 (0.43)
38,"Daw, Majak",23y 54d,8 (4-0-4 50.00%),12 (1.50),←,
11,"Firrito, Michael",30y 158d,214 (105-2-107 49.53%),28 (0.13),←,
43,"Gibson, Sam",27y 342d,42 (24-0-18 57.14%),18 (0.43),←,
22,"Goldstein, Todd",25y 307d,108 (55-1-52 51.39%),51 (0.47),←,
24,"Greenwood, Levi",25y 74d,58 (30-1-27 52.59%),13 (0.22),←,
17,"Grima, Nathan",28y 272d,79 (41-1-37 52.53%),1 (0.01),←,
6,"Hansen, Lachlan",25y 260d,106 (52-1-53 49.53%),75 (0.71),←,
29,"Harvey, Brent",35y 355d,369 (199-3-167 54.34%),438 (1.19),←,
21,"McDonald, Luke",19y 84d,7 (4-0-3 57.14%),,←,
2,"McKenzie, Brad",20y 340d,19 (10-0-9 52.63%),4 (0.21),←,
41,"Mullett, Aaron",22y 70d,38 (20-0-18 52.63%),22 (0.58),←,
20,"Petrie, Drew",31y 201d,251 (121-3-127 48.80%),315 (1.25),←,
12,"Thomas, Lindsay",26y 65d,137 (64-2-71 47.45%),216 (1.58),←,
16,"Thompson, Scott",27y 360d,118 (52-2-64 44.92%),6 (0.05),←,
36,"Tippett, Joel",25y 190d,4 (1-0-3 25.00%),,2 (1-0-1 50.00%),
7,"Ziebell, Jack",23y 65d,84 (39-0-45 46.43%),40 (0.48),←,
Totals,Totals,25y 279d,2262 (1153-22-1087 50.97%),1573 (0.70),,
C,"Scott, Brad",38y 1d,96 (49-0-47 51.04%),,←,
