Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
15,"Abraham, Winston",24y 258d,74 (44-0-30 59.46%),117 (1.58),36 (26-0-10 72.22%),62 (1.72)
11,"Archer, Glenn",26y 82d,148 (96-0-52 64.86%),96 (0.65),←,
26,"Bell, Peter",23y 105d,86 (57-0-29 66.28%),83 (0.97),84 (57-0-27 67.86%),81 (0.96)
12,"Blakey, John",32y 325d,285 (149-0-136 52.28%),94 (0.33),150 (97-0-53 64.67%),56 (0.37)
16,"Capuano, Mathew",23y 285d,57 (43-0-14 75.44%),17 (0.30),←,
18,"Carey, Wayne",28y 18d,193 (118-0-75 61.14%),509 (2.64),←,
23,"Clayton, Shane",20y 233d,29 (10-0-19 34.48%),5 (0.17),11 (8-0-3 72.73%),4 (0.36)
3,"Dhurrkay, Gary",25y 102d,59 (25-0-34 42.37%),52 (0.88),8 (5-0-3 62.50%),6 (0.75)
6,"Grant, Shannon",22y 56d,94 (58-1-35 62.23%),97 (1.03),36 (26-0-10 72.22%),59 (1.64)
29,"Harvey, Brent",21y 31d,52 (36-0-16 69.23%),54 (1.04),←,
34,"King, David",27y 99d,118 (78-0-40 66.10%),37 (0.31),←,
42,"Kingsley, Kent",20y 261d,2 (2-0-0 100.00%),6 (3.00),←,
4,"Martyn, Mick",30y 287d,232 (136-1-95 58.84%),14 (0.06),←,
5,"McCartney, Jason",25y 92d,108 (57-0-51 52.78%),49 (0.45),33 (23-0-10 69.70%),1 (0.03)
31,"McKernan, Corey",25y 177d,125 (86-0-39 68.80%),133 (1.06),←,
28,"Pickett, Byron",21y 307d,37 (26-0-11 70.27%),,←,
13,"Pike, Martin",26y 212d,114 (50-0-64 43.86%),53 (0.46),54 (38-0-16 70.37%),13 (0.24)
22,"Roberts, Mark",33y 351d,202 (106-0-96 52.48%),169 (0.84),125 (80-0-45 64.00%),150 (1.20)
24,"Sholl, Craig",31y 166d,209 (124-0-85 59.33%),141 (0.67),←,
7,"Simpson, Adam",23y 118d,76 (55-0-21 72.37%),35 (0.46),←,
10,"Stevens, Anthony",27y 347d,192 (118-0-74 61.46%),90 (0.47),←,
30,"Welsh, Scott",20y 189d,24 (15-0-9 62.50%),18 (0.75),←,
Totals,Totals,25y 220d,2516 (1489-2-1025 59.18%),1869 (0.74),,
C,"Pagan, Denis",51y 263d,156 (102-0-54 65.38%),,←,
