Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
13,"Ah Chee, Callum",21y 249d,45 (8-0-37 17.78%),24 (0.53),←,
10,"Ballard, Charlie",19y 327d,24 (4-0-20 16.67%),1 (0.04),←,
7,"Brodie, Will",20y 296d,15 (2-0-13 13.33%),2 (0.13),←,
12,"Day, Sam",26y 282d,111 (32-1-78 29.28%),75 (0.68),←,
17,"Ellis, Corey",22y 249d,28 (13-0-15 46.43%),7 (0.25),1 (0-0-1 0.00%),
8,"Fiorini, Brayden",21y 297d,38 (9-0-29 23.68%),13 (0.34),←,
5,"Harbrow, Jarrod",30y 332d,236 (84-2-150 36.02%),54 (0.23),166 (44-1-121 26.81%),33 (0.20)
39,"Holman, Nick",24y 17d,43 (8-0-35 18.60%),21 (0.49),34 (7-0-27 20.59%),21 (0.62)
20,"Hombsch, Jack",26y 100d,111 (53-0-58 47.75%),1 (0.01),13 (3-0-10 23.08%),
33,"Horlin-Smith, George",26y 175d,57 (34-1-22 60.53%),28 (0.49),6 (0-0-6 0.00%),1 (0.17)
38,"Joyce, Jesse",21y 302d,58 (15-0-43 25.86%),2 (0.03),←,
34,"King, Ben",18y 343d,5 (0-0-5 0.00%),5 (1.00),←,
41,"Lukosius, Jack",18y 310d,12 (3-0-9 25.00%),3 (0.25),←,
44,"Macpherson, Darcy",21y 229d,30 (6-0-24 20.00%),14 (0.47),←,
4,"Martin, Jack",24y 137d,94 (25-1-68 27.13%),79 (0.84),←,
2,"Miles, Anthony",27y 107d,82 (39-0-43 47.56%),29 (0.35),11 (3-0-8 27.27%),4 (0.36)
27,"Powell, Wil",19y 293d,18 (4-0-14 22.22%),9 (0.50),←,
6,"Sexton, Alex",25y 194d,110 (28-0-82 25.45%),95 (0.86),←,
24,"Swallow, David",26y 208d,130 (34-0-96 26.15%),64 (0.49),←,
14,"Weller, Lachie",23y 112d,78 (20-0-58 25.64%),21 (0.27),31 (6-0-25 19.35%),4 (0.13)
28,"Witts, Jarrod",26y 275d,93 (31-0-62 33.33%),24 (0.26),53 (13-0-40 24.53%),6 (0.11)
30,"Wright, Peter",22y 280d,62 (13-0-49 20.97%),80 (1.29),←,
Totals,Totals,23y 216d,1480 (465-5-1010 31.42%),651 (0.44),,
C,"Dew, Stuart",39y 301d,35 (7-0-28 20.00%),,←,
