Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",27y 322d,213 (127-2-84 60.09%),282 (1.32),21 (3-0-18 14.29%),20 (0.95)
11,"Bennell, Harley",19y 181d,15 (2-0-13 13.33%),16 (1.07),←,
3,"Brennan, Jared",27y 247d,142 (58-3-81 41.90%),86 (0.61),23 (3-0-20 13.04%),11 (0.48)
30,"Brown, Campbell",28y 216d,174 (76-1-97 43.97%),66 (0.38),15 (1-0-14 6.67%),2 (0.13)
28,"Caddy, Josh",19y 185d,3 (0-0-3 0.00%),3 (1.00),←,
47,"Gorringe, Daniel",19y 303d,8 (2-0-6 25.00%),2 (0.25),←,
33,"Hall, Aaron",21y 143d,1 (0-0-1 0.00%),,←,
5,"Harbrow, Jarrod",23y 257d,93 (43-1-49 46.77%),23 (0.25),23 (3-0-20 13.04%),2 (0.09)
40,"Hickey, Tom",21y 25d,3 (0-0-3 0.00%),1 (0.33),←,
7,"Hunt, Karmichael",25y 135d,17 (2-0-15 11.76%),1 (0.06),←,
36,"Iles, Sam",24y 286d,24 (7-0-17 29.17%),8 (0.33),17 (3-0-14 17.65%),8 (0.47)
19,"Lynch, Tom",19y 152d,14 (2-0-12 14.29%),15 (1.07),←,
32,"Matera, Brandon",20y 20d,13 (2-0-11 15.38%),15 (1.15),←,
45,"May, Steven",20y 81d,10 (0-0-10 0.00%),,←,
41,"Prestia, Dion",19y 171d,18 (1-0-17 5.56%),2 (0.11),←,
35,"Rischitelli, Michael",26y 83d,133 (52-3-78 40.23%),57 (0.43),22 (3-0-19 13.64%),10 (0.45)
8,"Russell, Luke",20y 67d,12 (1-0-11 8.33%),5 (0.42),←,
2,"Smith, Zac",22y 38d,21 (3-0-18 14.29%),15 (0.71),←,
24,"Swallow, David",19y 133d,22 (3-0-19 13.64%),12 (0.55),←,
48,"Tape, Seb",19y 238d,14 (1-0-13 7.14%),,←,
21,"Taylor, Jeremy",19y 288d,3 (0-0-3 0.00%),,←,
14,"Warnock, Matthew",27y 363d,56 (11-1-44 20.54%),1 (0.02),1 (0-0-1 0.00%),
Totals,Totals,22y 162d,1009 (393-11-605 38.95%),610 (0.60),,
C,"McKenna, Guy",42y 325d,23 (3-0-20 13.04%),,←,
