Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",31y 20d,165 (92-1-72 56.06%),247 (1.50),←,
41,"Banfield, Bailey",20y 160d,19 (7-0-12 36.84%),5 (0.26),←,
8,"Brayshaw, Andrew",18y 270d,17 (6-0-11 35.29%),5 (0.29),←,
5,"Cerra, Adam",18y 302d,18 (7-0-11 38.89%),7 (0.39),←,
36,"Cox, Brennan",19y 357d,23 (6-0-17 26.09%),20 (0.87),←,
12,"Crowden, Mitch",19y 99d,9 (4-0-5 44.44%),1 (0.11),←,
4,"Darcy, Sean",20y 54d,12 (2-0-10 16.67%),3 (0.25),←,
28,"Grey, Brady",23y 16d,18 (8-0-10 44.44%),10 (0.56),←,
9,"Hill, Bradley",25y 27d,124 (84-0-40 67.74%),72 (0.58),29 (10-0-19 34.48%),14 (0.48)
32,"Hill, Stephen",28y 96d,203 (104-0-99 51.23%),111 (0.55),←,
37,"Johnson, Michael",33y 289d,241 (126-1-114 52.49%),68 (0.28),←,
26,"Langdon, Ed",22y 185d,43 (15-0-28 34.88%),23 (0.53),←,
3,"Matera, Brandon",26y 147d,119 (38-1-80 32.35%),137 (1.15),18 (7-0-11 38.89%),13 (0.72)
23,"McCarthy, Cam",23y 126d,54 (24-0-30 44.44%),77 (1.43),33 (12-0-21 36.36%),41 (1.24)
16,"Mundy, David",33y 16d,291 (150-1-140 51.72%),126 (0.43),←,
27,"Neale, Lachie",25y 73d,132 (64-0-68 48.48%),65 (0.49),←,
25,"Pearce, Alex",23y 57d,39 (15-0-24 38.46%),3 (0.08),←,
38,"Ryan, Luke",22y 180d,30 (9-0-21 30.00%),2 (0.07),←,
20,"Taberner, Matthew",25y 49d,59 (28-0-31 47.46%),60 (1.02),←,
18,"Tucker, Darcy",21y 194d,47 (13-0-34 27.66%),19 (0.40),←,
10,"Walters, Michael",27y 210d,127 (65-1-61 51.57%),221 (1.74),←,
14,"Wilson, Nathan",25y 210d,95 (46-2-47 49.47%),17 (0.18),18 (6-0-12 33.33%),1 (0.06)
Totals,Totals,24y 109d,1885 (913-7-965 48.44%),1299 (0.69),,
C,"Lyon, Ross",51y 270d,281 (162-5-114 58.54%),,160 (86-1-73 54.06%),
