Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",12.0,6.0,5.0,17.0,1.0,,,3.0,1.0,3.0,1.0,3.0,,1.0,,3.0,14.0,,1.0,3.0,,,79.0
46,"Brown, Callum",,,,,,,,,,,,,,,,,,,,,,,
5,"Bruhn, Tanner",4.0,,6.0,10.0,,,,7.0,,1.0,1.0,6.0,,2.0,,4.0,5.0,,,1.0,,1.0,67.0
3,"Coniglio, Stephen",22.0,6.0,9.0,31.0,1.0,,,6.0,1.0,6.0,4.0,6.0,,1.0,,7.0,23.0,,,,,2.0,82.0
13,"Cumming, Isaac",24.0,9.0,3.0,27.0,,,,4.0,12.0,2.0,1.0,5.0,,1.0,,1.0,16.0,,,2.0,1.0,,84.0
1,"Davis, Phil",11.0,6.0,5.0,16.0,,,,2.0,4.0,,,1.0,3.0,,,7.0,9.0,,,10.0,,,79.0
4,"Greene, Toby",11.0,5.0,8.0,19.0,1.0,1.0,,,1.0,3.0,1.0,4.0,,2.0,,5.0,13.0,1.0,2.0,1.0,,2.0,93.0
12,"Green, Tom",9.0,4.0,13.0,22.0,1.0,,1.0,3.0,2.0,3.0,3.0,3.0,1.0,,,11.0,11.0,,,,,,85.0
19,"Haynes, Nick",7.0,4.0,2.0,9.0,,2.0,,1.0,,2.0,,3.0,2.0,,,3.0,6.0,,2.0,2.0,,,86.0
27,"Himmelberg, Harry",21.0,11.0,9.0,30.0,,,1.0,1.0,12.0,2.0,2.0,5.0,1.0,1.0,2.0,10.0,12.0,3.0,,3.0,1.0,,95.0
23,"Hogan, Jesse",10.0,6.0,7.0,17.0,4.0,,,1.0,,2.0,,4.0,2.0,1.0,,9.0,8.0,2.0,3.0,1.0,,1.0,83.0
39,"Idun, Connor",10.0,7.0,4.0,14.0,,,,2.0,4.0,,,,,,,3.0,10.0,1.0,,3.0,,,79.0
25,"Keeffe, Lachlan",3.0,,3.0,6.0,,1.0,10.0,3.0,1.0,1.0,,3.0,,2.0,,1.0,5.0,,,2.0,,,69.0
22,"Kelly, Josh",15.0,4.0,11.0,26.0,1.0,1.0,,8.0,,6.0,3.0,5.0,1.0,1.0,,10.0,16.0,1.0,,1.0,,2.0,87.0
40,"Kennedy, Adam",9.0,4.0,4.0,13.0,,,,1.0,1.0,4.0,,1.0,,1.0,,1.0,11.0,,,2.0,,,83.0
38,"Lloyd, Daniel",8.0,4.0,4.0,12.0,,,,,,2.0,1.0,2.0,1.0,,,5.0,7.0,,1.0,,1.0,,84.0
33,"OHalloran, Xavier",5.0,4.0,5.0,10.0,,,,1.0,2.0,2.0,1.0,1.0,,,,5.0,5.0,,,1.0,1.0,,74.0
26,"Riccardi, Jake",2.0,1.0,5.0,7.0,2.0,,,2.0,,,,1.0,1.0,,,4.0,3.0,,1.0,,,,78.0
14,"Taranto, Tim",9.0,3.0,10.0,19.0,,,,1.0,2.0,5.0,3.0,6.0,2.0,2.0,,7.0,12.0,,,,,1.0,72.0
15,"Taylor, Sam",5.0,4.0,5.0,10.0,,,,2.0,3.0,,,4.0,1.0,1.0,,6.0,4.0,2.0,,7.0,,,100.0
8,"Ward, Callan",6.0,3.0,9.0,15.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,6.0,10.0,,,1.0,,,75.0
10,"Wehr, Jacob",9.0,3.0,5.0,14.0,,,,5.0,,2.0,1.0,1.0,4.0,1.0,,6.0,9.0,,,1.0,,,81.0
6,"Whitfield, Lachie",17.0,6.0,6.0,23.0,1.0,,,2.0,3.0,3.0,4.0,4.0,,1.0,,10.0,15.0,,,3.0,,,84.0
Totals,Totals,229.0,100.0,138.0,367.0,12.0,5.0,12.0,56.0,51.0,50.0,28.0,69.0,20.0,19.0,2.0,124.0,224.0,10.0,10.0,44.0,4.0,9.0,
Opposition,Opposition,224.0,97.0,134.0,358.0,11.0,22.0,47.0,49.0,38.0,62.0,37.0,60.0,19.0,20.0,4.0,137.0,208.0,10.0,11.0,43.0,3.0,6.0,
