Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",33y 341d,266 (110-2-154 41.73%),271 (1.02),246 (106-2-138 43.50%),250 (1.02)
17,"Burns, Scott",31y 191d,212 (91-1-120 43.16%),127 (0.60),←,
8,"Clement, James",29y 301d,207 (86-0-121 41.55%),48 (0.23),123 (60-0-63 48.78%),10 (0.08)
32,"Cloke, Travis",19y 119d,24 (10-0-14 41.67%),13 (0.54),←,
1,"Davis, Leon",25y 15d,113 (51-0-62 45.13%),138 (1.22),←,
4,"Didak, Alan",23y 137d,92 (50-0-42 54.35%),132 (1.43),←,
15,"Egan, Chris",19y 249d,16 (5-0-11 31.25%),9 (0.56),←,
25,"Fraser, Josh",24y 178d,126 (66-0-60 52.38%),114 (0.90),←,
26,"Johnson, Ben",25y 88d,126 (66-0-60 52.38%),27 (0.21),←,
18,"Licuria, Paul",28y 179d,173 (75-0-98 43.35%),62 (0.36),163 (73-0-90 44.79%),60 (0.37)
24,"Lockyer, Tarkyn",26y 245d,132 (59-0-73 44.70%),68 (0.52),←,
3,"Lonie, Ryan",23y 120d,109 (56-0-53 51.38%),58 (0.53),←,
43,"Lumumba, Heritier",19y 229d,12 (6-0-6 50.00%),1 (0.08),←,
11,"OBree, Shane",27y 109d,158 (76-0-82 48.10%),63 (0.40),139 (67-0-72 48.20%),60 (0.43)
16,"Pendlebury, Scott",18y 176d,4 (2-0-2 50.00%),2 (0.50),←,
35,"Prestigiacomo, Simon",28y 152d,171 (69-0-102 40.35%),3 (0.02),←,
23,"Rocca, Anthony",28y 321d,197 (93-0-104 47.21%),326 (1.65),175 (82-0-93 46.86%),315 (1.80)
39,"Shaw, Heath",20y 217d,18 (9-0-9 50.00%),4 (0.22),←,
22,"Shaw, Rhyce",24y 259d,54 (26-0-28 48.15%),10 (0.19),←,
36,"Swan, Dane",22y 127d,41 (19-0-22 46.34%),20 (0.49),←,
20,"Tarrant, Chris",25y 287d,153 (72-0-81 47.06%),284 (1.86),←,
14,"Wakelin, Shane",31y 324d,210 (98-2-110 47.14%),19 (0.09),116 (57-0-59 49.14%),
Totals,Totals,25y 149d,2614 (1195-5-1414 45.72%),1799 (0.69),,
C,"Malthouse, Mick",52y 319d,529 (295-4-230 56.14%),,151 (72-0-79 47.68%),
