Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Crowley, Ryan",5,5,2,7,1,1.0,,1.0,,,,2.0,,1.0,,3.0,4.0,2.0,2.0,,,,39.0
40,"de Boer, Matt",2,4,5,7,1,,,2.0,1.0,1.0,,3.0,,3.0,,3.0,4.0,1.0,,2.0,,,67.0
25,"Dodd, Steven",5,3,10,15,,,,1.0,1.0,,,4.0,,4.0,,3.0,12.0,,,2.0,1.0,,95.0
41,"Duffield, Paul",22,8,12,34,,,2.0,5.0,3.0,2.0,4.0,2.0,2.0,,,11.0,22.0,,,4.0,2.0,,94.0
14,"Grover, Antoni",10,12,10,20,,,,4.0,2.0,1.0,,2.0,1.0,1.0,,7.0,14.0,3.0,,3.0,,,97.0
4,"Hasleby, Paul",14,7,21,35,,,,3.0,2.0,3.0,5.0,4.0,,,2.0,8.0,25.0,,,1.0,1.0,1.0,79.0
43,"Hayden, Roger",8,4,6,14,,1.0,,3.0,2.0,4.0,,3.0,1.0,3.0,,4.0,10.0,2.0,,,1.0,,90.0
32,"Hill, Stephen",10,6,11,21,2,2.0,1.0,5.0,,7.0,2.0,1.0,3.0,1.0,3.0,14.0,11.0,,,,6.0,,79.0
19,"Hinkley, Clayton",5,2,11,16,,,,3.0,1.0,3.0,1.0,2.0,,1.0,,2.0,13.0,,,1.0,1.0,1.0,69.0
5,"Ibbotson, Garrick",14,12,10,24,,1.0,,1.0,1.0,3.0,2.0,1.0,2.0,,,6.0,18.0,,,3.0,,,91.0
37,"Johnson, Michael",12,5,7,19,1,2.0,2.0,,1.0,1.0,,,1.0,,,3.0,17.0,1.0,3.0,3.0,1.0,,90.0
18,"McPharlin, Luke",15,10,7,22,,,,,6.0,1.0,1.0,5.0,,3.0,,4.0,16.0,3.0,,5.0,,,97.0
16,"Mundy, David",12,6,5,17,1,,3.0,5.0,2.0,2.0,1.0,1.0,1.0,,,5.0,12.0,,,1.0,,,87.0
28,"Murphy, Ryan",5,5,3,8,1,,1.0,3.0,,2.0,,1.0,1.0,,,3.0,5.0,,,,,1.0,85.0
29,"Pavlich, Matthew",13,6,10,23,1,,,4.0,1.0,7.0,3.0,3.0,,2.0,,8.0,15.0,2.0,,2.0,2.0,1.0,85.0
7,"Peake, Brett",10,4,9,19,1,,,4.0,2.0,3.0,3.0,5.0,,1.0,,5.0,13.0,1.0,,,1.0,1.0,73.0
31,"Sandilands, Aaron",7,7,9,16,2,,14.0,2.0,,,4.0,4.0,3.0,4.0,,7.0,9.0,2.0,2.0,2.0,,1.0,85.0
3,"Schammer, Byron",17,5,13,30,,,,4.0,4.0,3.0,3.0,2.0,1.0,,,7.0,22.0,,,,1.0,1.0,64.0
6,"Solomon, Dean",7,4,5,12,,,1.0,4.0,3.0,2.0,1.0,4.0,1.0,,,5.0,7.0,,,3.0,,,82.0
8,"Suban, Nick",9,4,3,12,,1.0,,4.0,5.0,,,1.0,2.0,1.0,,3.0,9.0,,,,3.0,,75.0
20,"Tarrant, Chris",3,2,7,10,,,,1.0,,,,,2.0,,,9.0,2.0,1.0,,1.0,1.0,,94.0
22,"Thornton, Scott",7,6,11,18,2,,1.0,1.0,,2.0,,,,,,4.0,13.0,1.0,1.0,4.0,2.0,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,127,187,399,13,9.0,25.0,60.0,37.0,47.0,30.0,50.0,21.0,25.0,5.0,124.0,273.0,19.0,8.0,37.0,23.0,7.0,
Opposition,Opposition,183,67,162,345,9,20.0,26.0,59.0,31.0,51.0,35.0,46.0,25.0,21.0,1.0,134.0,206.0,5.0,6.0,43.0,14.0,3.0,
